record_id,captured_at,query_location,query_radius_m,query_level,area_description,evaluation_status,evaluation_description,evaluation_expedite,evaluation_congested,evaluation_blocked,evaluation_unknown,road_name,status,status_label,direction,angle,speed_kmh,lcodes,polyline
TR0021,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲花池东路,1,expedite,从莲花桥到天宁寺桥,1,66,"6369,5258,6368,5256,6005,6020,5255,6023,5254","116.313385,39.8969765;116.314148,39.8969841;116.318367,39.8969994;116.324036,39.8970146;116.325813,39.8970146;116.327019,39.8970032;116.328194,39.8969765;116.329155,39.8969841;116.330879,39.8969955;116.331467,39.8970032;116.331558,39.8970032;116.332512,39.8970451;116.333672,39.8970947;116.334976,39.8971672;116.338348,39.8973465;116.339043,39.8973999;116.343056,39.8976059;116.344177,39.8976707;116.344719,39.8976974;116.345673,39.8977585;116.346527,39.8977699;116.346901,39.8977699;116.34729,39.8977509;116.348434,39.8977013;116.349281,39.8976593;116.349937,39.8976593;116.350418,39.8976898"
TR0022,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲花池东路,1,expedite,从天宁寺桥到莲花桥东３００米,181,56,"-5254,-6023,-5255,-6020,-6005,-5256,-6368,-5258,-6369","116.35038,39.8978195;116.350273,39.8978004;116.350151,39.8977928;116.349785,39.8977776;116.349274,39.8977814;116.348816,39.8978081;116.348701,39.897831;116.34848,39.89785;116.347786,39.897892;116.347588,39.8979073;116.347252,39.8979187;116.346916,39.8979263;116.346603,39.8979149;116.346153,39.8979034;116.345543,39.8978767;116.343025,39.8977318;116.339699,39.8975639;116.338043,39.8974915;116.337547,39.8974686;116.336494,39.8974152;116.333687,39.8972588;116.332458,39.8971939;116.331772,39.8971748;116.330559,39.8971519;116.329048,39.8971405;116.328125,39.8971291;116.326523,39.8971291;116.324036,39.8971329;116.318367,39.8971252;116.317123,39.8971214;116.315689,39.89711;116.313179,39.8971062"
TR0023,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,丰台北路,1,expedite,从丰北桥到丽泽桥,5,66,"6244,6485,6486,6487,6245","116.284447,39.8653412;116.286575,39.8654861;116.286774,39.8655128;116.288513,39.8656578;116.289299,39.865696;116.290871,39.8658104;116.291183,39.8658409;116.29351,39.8659859;116.296097,39.8661728;116.297264,39.8662682;116.298462,39.8663597;116.298874,39.866394;116.301331,39.8665504;116.302727,39.8666573;116.307808,39.8670273"
TR0024,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,丰台北路,1,expedite,从丽泽桥到丰北桥,185,66,"-6487,-6486,-6485,-6244","116.308426,39.8671951;116.305069,39.8669777;116.301971,39.8667412;116.30143,39.8666992;116.29863,39.8665009;116.296852,39.8663597;116.294952,39.8662262;116.292442,39.8660507;116.291168,39.8659592;116.290863,39.8659439;116.290146,39.8659019;116.289581,39.8658638;116.289299,39.8658676;116.285957,39.8656197;116.284203,39.8654861;116.28334,39.8654213;116.282562,39.8653603"
TR0025,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲石东路,1,expedite,从七星东街到南沙窝桥,0,70,"5903,5347,5346,6466,5345,6465,5951,5344,6529,5342,5341","116.21534,39.896225;116.216034,39.8964005;116.216797,39.8965607;116.217484,39.8966713;116.218224,39.8967514;116.218971,39.8968124;116.21946,39.8968353;116.219688,39.8968391;116.220261,39.8968658;116.220886,39.8968811;116.222267,39.8968887;116.2229,39.8968887;116.223083,39.8968925;116.223541,39.8968925;116.224304,39.8968849;116.225845,39.8968925;116.228355,39.8969078;116.23056,39.896904;116.2313,39.8968964;116.232079,39.8968964;116.234848,39.8969116;116.237846,39.8969154;116.238953,39.896904;116.240036,39.8969078;116.241653,39.8968849;116.243378,39.8968849;116.244774,39.8969116;116.245224,39.8969078;116.246521,39.8969116;116.248375,39.8969078;116.25042,39.8968773;116.255272,39.8968887;116.257195,39.8968925;116.259911,39.8968925;116.260216,39.8968925;116.261414,39.8969078;116.263351,39.8969116;116.264206,39.8969307;116.266777,39.8969421;116.267975,39.8969231;116.27095,39.8969307;116.271957,39.8969193;116.274155,39.8969193;116.27639,39.8969307;116.278435,39.8969193"
TR0026,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲石东路,1,expedite,从南沙窝桥到衙门口桥,180,65,"-5341,-5342,-6529,-5344,-5951,-6465,-5345,-6466,-5346,-5347,-5903,-5888,-5348","116.279663,39.8970604;116.27845,39.8970566;116.276779,39.8970528;116.274521,39.8970566;116.273277,39.8970528;116.271744,39.8970299;116.270454,39.8970528;116.268692,39.897049;116.266777,39.8970299;116.265068,39.8970222;116.263412,39.8970261;116.26149,39.8970261;116.260231,39.8970337;116.258835,39.8970528;116.257103,39.8970337;116.255257,39.8970413;116.252968,39.8970222;116.252106,39.8970146;116.248375,39.8970222;116.246513,39.8970146;116.244766,39.8970184;116.24157,39.897007;116.239944,39.8970184;116.238647,39.8970184;116.237579,39.8970146;116.23362,39.8970146;116.232216,39.8970032;116.230988,39.8970146;116.23056,39.8970222;116.229881,39.8970184;116.229279,39.8970146;116.227554,39.897007;116.225708,39.8969994;116.223595,39.897007;116.222878,39.8970222;116.221886,39.8970032;116.220886,39.8970032;116.22007,39.8969917;116.219452,39.8969688;116.218948,39.896946;116.218117,39.8968964;116.217461,39.8968163;116.217049,39.896759;116.216652,39.8966904;116.215271,39.8963509"
TR0027,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲花池西路,1,expedite,从南沙窝桥到莲花桥,0,65,"5892,5984,5328,5988,6481,5327,6480,6479,5326","116.278435,39.8969193;116.280777,39.8969231;116.283028,39.8969383;116.285255,39.8969421;116.287346,39.8969498;116.287437,39.8969688;116.288033,39.8969727;116.289207,39.8969727;116.290451,39.8969994;116.290634,39.8969879;116.290718,39.896965;116.290749,39.896946;116.292877,39.8969574;116.295166,39.8969498;116.2957,39.8969574;116.297043,39.8969574;116.298576,39.896965;116.300217,39.8969612;116.301834,39.8969612;116.302681,39.896965;116.305748,39.896965;116.30674,39.8969688;116.310242,39.8969688;116.313385,39.8969765"
TR0028,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲花池西路,1,expedite,从莲花桥到岳家楼桥,180,65,"-6479,-6480,-5327,-6481,-5988,-5328,-5984,-5892","116.308975,39.8970947;116.308243,39.8970947;116.306732,39.8970871;116.305878,39.8970871;116.305115,39.8970871;116.30233,39.8970871;116.301323,39.8970795;116.300827,39.8970795;116.29995,39.8970757;116.298561,39.8970871;116.297028,39.8970757;116.2957,39.897068;116.295158,39.8970757;116.294296,39.8970757;116.292892,39.8970604;116.291428,39.8970833;116.290756,39.8970871;116.2901,39.8970718;116.288017,39.8970528;116.285103,39.897068;116.28096,39.897049"
TR0029,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,西四环路,1,expedite,从富丰桥到四海桥,93,70,"4782,6420,4781,6419,4780,6416,4778,4777,6239,4775,4774,6238,4773,6232,4770,4768,6230,6231,4763,6514,6513,6106,7446,9623","116.286629,39.8388138;116.286438,39.8397675;116.28624,39.8406219;116.286118,39.8410797;116.285934,39.8415833;116.285759,39.841938;116.285583,39.8422546;116.285477,39.8424187;116.285408,39.8425255;116.284874,39.843235;116.284683,39.8434639;116.2845,39.8437233;116.284393,39.8438835;116.284286,39.8440895;116.284195,39.8442612;116.284103,39.8444862;116.28405,39.8446693;116.283997,39.8448448;116.283966,39.8450813;116.283836,39.8463554;116.283714,39.847683;116.283661,39.8485107;116.283661,39.8491859;116.283661,39.8496552;116.283661,39.8500977;116.283661,39.850544;116.283447,39.8528671;116.283417,39.8532257;116.283127,39.8565102;116.283096,39.8567696;116.282997,39.8579521;116.282967,39.858345;116.282967,39.8586082;116.282967,39.8590164;116.282997,39.8593636;116.283127,39.8609581;116.28318,39.8616142;116.283272,39.862381;116.283325,39.8627777;116.283455,39.8644714;116.28347,39.8647881;116.28347,39.865139;116.283417,39.8655853;116.283379,39.8657608;116.283272,39.8662491;116.283203,39.8664894;116.283127,39.8666611;116.283005,39.8669701;116.282974,39.8670616;116.282867,39.8673019;116.282593,39.8677597;116.282417,39.8680382;116.282257,39.8682899;116.28183,39.8689079;116.281639,39.8691826;116.281479,39.8694382;116.281273,39.8697243;116.281212,39.869812;116.280975,39.8701782;116.280746,39.8704872;116.280602,39.870697;116.279861,39.8718147;116.279594,39.8722496;116.279457,39.872467;116.279114,39.8731155;116.278709,39.8739471;116.278526,39.8744125;116.27829,39.8750267;116.276924,39.8787384;116.276405,39.8801346;116.275856,39.8815994;116.275307,39.8829994;116.275002,39.8837929;116.274651,39.8850479;116.274414,39.8858223;116.274315,39.886467;116.274269,39.8867874;116.274223,39.8870888;116.274193,39.8873024;116.27417,39.8875618;116.274124,39.8881645;116.274063,39.8888855;116.274078,39.8900452;116.274086,39.8907661;116.274071,39.891407;116.274055,39.8939285;116.274063,39.8943329;116.274078,39.8949776;116.274071,39.8954773;116.274078,39.8959656;116.274117,39.8974533;116.274117,39.8994293;116.274124,39.9004326;116.274117,39.9033012;116.274124,39.905014;116.274117,39.9054756;116.274132,39.9061165;116.274132,39.9073067;116.274132,39.9078484;116.274117,39.9096718;116.274132,39.9099998;116.274117,39.9108429;116.274124,39.9111137;116.274155,39.9117851;116.274223,39.9125404;116.274338,39.9136276;116.274361,39.9140396;116.274681,39.9157143;116.274818,39.9163628;116.274895,39.9168129;116.274971,39.9172516;116.275024,39.9176788;116.275131,39.9186516;116.2752,39.9194565;116.275253,39.9206161;116.275253,39.920887;116.275269,39.9227486;116.275322,39.9249153;116.275345,39.9260139;116.27536,39.9274712;116.27533,39.9282608;116.275269,39.9292831;116.275215,39.9299469;116.27504,39.93153;116.275024,39.9317741;116.274704,39.9340401;116.274544,39.9352722;116.274467,39.9359894;116.274399,39.9366684;116.274353,39.9373322;116.274315,39.9381523;116.274284,39.938755;116.274261,39.9393158;116.274261,39.940567;116.274277,39.9415703;116.274315,39.9424019;116.274353,39.9430046;116.274399,39.9435387;116.27446,39.9442139;116.274521,39.9447899;116.2752,39.9496117;116.275414,39.9510384;116.275826,39.9537392;116.275909,39.9544525;116.27594,39.9551163;116.275932,39.9555244;116.275894,39.955864;116.275803,39.9567795;116.275749,39.9572449;116.275665,39.9583168;116.275383,39.9604759;116.275307,39.961071;116.27491,39.9646225;116.274864,39.9650917;116.274765,39.9659081;116.274719,39.9663544;116.274696,39.9666328;116.274681,39.966877;116.274696,39.9671478;116.274719,39.9674034;116.274734,39.9675751;116.274773,39.9677734;116.274803,39.9678879;116.274864,39.968132;116.274918,39.9683228;116.274971,39.9684563;116.275078,39.9687233;116.275238,39.969017"
TR0030,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,西四环路,1,expedite,从四海桥到看丹桥,274,71,"-7446,-6106,-6513,-6514,-4763,-6231,-6230,-4768,-4770,-6232,-4773,-6238,-4774,-4775,-6239,-4777,-4778,-6416,-4780,-6419,-4781,-6420,-4782","116.274612,39.9680328;116.274544,39.9676628;116.274498,39.9673424;116.27449,39.9670792;116.27449,39.9668617;116.274498,39.9665871;116.274506,39.9663391;116.274521,39.966217;116.274544,39.9659233;116.274597,39.9655342;116.274681,39.9646454;116.274933,39.9627457;116.275108,39.9610443;116.275162,39.9606323;116.275429,39.9582787;116.275505,39.9574394;116.27552,39.9572372;116.275574,39.9568062;116.275627,39.9562683;116.275665,39.9560165;116.275696,39.9557152;116.275696,39.9555855;116.275719,39.9553337;116.275719,39.9549637;116.275696,39.9545479;116.27565,39.9541359;116.275612,39.9537392;116.275482,39.9529114;116.275414,39.9523926;116.2752,39.9510269;116.275139,39.9505882;116.274986,39.9495926;116.274811,39.9483376;116.274666,39.9473991;116.274361,39.9451523;116.274261,39.9443245;116.274208,39.9438095;116.274155,39.9431229;116.274101,39.9422035;116.274063,39.9416084;116.274048,39.9405327;116.274048,39.9393158;116.274063,39.9389114;116.274078,39.9383583;116.274155,39.9372826;116.274216,39.9363823;116.2743,39.9355507;116.274399,39.9347305;116.274628,39.9329834;116.274811,39.931675;116.274918,39.9307899;116.275002,39.9298859;116.275078,39.9290047;116.275108,39.9282951;116.275124,39.9276848;116.275146,39.9265518;116.275131,39.9258308;116.275108,39.9249191;116.275078,39.923336;116.275055,39.9218178;116.275032,39.920887;116.274994,39.9196167;116.274933,39.9188271;116.274864,39.9181366;116.274811,39.9177017;116.274734,39.9171524;116.274597,39.916317;116.274323,39.9147911;116.27417,39.9140625;116.274117,39.9136887;116.273979,39.9125252;116.273941,39.9117661;116.273926,39.9111519;116.273918,39.9108429;116.273918,39.9096603;116.273941,39.908577;116.273941,39.9080124;116.273941,39.907299;116.273941,39.9066505;116.273941,39.906147;116.273941,39.905468;116.273903,39.9033127;116.273918,39.9012985;116.273918,39.8988609;116.273926,39.8976364;116.273888,39.89645;116.273895,39.8949814;116.273888,39.8942947;116.273888,39.8939323;116.273888,39.8933525;116.273872,39.8907814;116.273888,39.8888931;116.273956,39.8877945;116.274025,39.8870354;116.274132,39.8864136;116.274261,39.8857918;116.274452,39.8851204;116.274483,39.8850212;116.274536,39.8848;116.274612,39.8845139;116.274864,39.8837509;116.275162,39.8829575;116.275696,39.8815727;116.275826,39.8812027;116.276001,39.8807335;116.276329,39.879837;116.276611,39.8790665;116.277008,39.878006;116.277153,39.877594;116.277298,39.8772392;116.277496,39.8766747;116.277885,39.8756523;116.278221,39.8747292;116.278358,39.8743629;116.278587,39.873806;116.278786,39.8732986;116.278877,39.8730927;116.279114,39.8726654;116.279282,39.872364;116.279449,39.8720818;116.279839,39.8714752;116.281036,39.8696938;116.282234,39.8679276;116.282402,39.8676682;116.282631,39.8672752;116.282791,39.866951;116.282867,39.8667679;116.282951,39.8665771;116.283081,39.8661804;116.283173,39.8657646;116.283234,39.8653641;116.283257,39.8651619;116.283264,39.8648262;116.283257,39.8643951;116.283218,39.8640709;116.283157,39.8632393;116.28302,39.8616295;116.282974,39.8612213;116.282883,39.8600845;116.282806,39.8592339;116.282791,39.8589821;116.282791,39.858757;116.282791,39.8585434;116.282829,39.8579102;116.282936,39.8567505;116.283165,39.8541336;116.283295,39.8525581;116.283417,39.8512306;116.28347,39.8505173;116.283485,39.8501053;116.283485,39.8496628;116.283478,39.848999;116.283485,39.8484879;116.283508,39.8480721;116.283646,39.846344;116.28373,39.8455276;116.283783,39.8450127;116.283821,39.8448105;116.283875,39.8445778;116.283936,39.8444176;116.284019,39.844223;116.284103,39.8440285;116.284248,39.8437767;116.284523,39.8434143;116.284828,39.8430214;116.285355,39.8423195;116.28553,39.8420181;116.285774,39.8415298;116.285934,39.8410263;116.286057,39.8405914;116.286324,39.839386;116.286453,39.8387718"
TR0031,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,小屯西路,1,expedite,从莲花池西路到小屯西路北口,95,40,"35,36,37","116.247589,39.861927;116.247574,39.8644791;116.247566,39.8656845;116.247566,39.8657379;116.24752,39.8677483;116.247482,39.8704758;116.247429,39.8722305;116.247368,39.8732834;116.24736,39.8734169;116.24733,39.8735886;116.247307,39.873745;116.246841,39.8756371;116.246361,39.8775558;116.245888,39.8793449;116.245247,39.8820267"
TR0032,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,小屯西路,1,expedite,从小屯西路北口到莲花池西路,274,40,"-36,-35,-34","116.245102,39.8820267;116.24543,39.8805923;116.245781,39.8791618;116.24614,39.8777504;116.246704,39.8756523;116.247147,39.8737907;116.247185,39.8735657;116.2472,39.8733139;116.247215,39.8731384;116.247223,39.8722115;116.247223,39.8721504;116.247238,39.8713303;116.247246,39.8702393;116.247269,39.8685074;116.247292,39.8678207;116.24736,39.8664398;116.247345,39.8657494;116.247368,39.8644753;116.247368,39.8641319;116.247375,39.8627853;116.247375,39.8622818;116.247383,39.8618431"
TR0033,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,广安路,1,expedite,六里桥附近,29,52,6191,"116.310165,39.8844795;116.310966,39.8848381;116.311806,39.8852005"
TR0034,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,广安路,1,expedite,从太平桥路到六里桥,209,45,-6191,"116.316452,39.8873558;116.316071,39.8872337;116.315857,39.8871651;116.315529,39.8870316;116.315216,39.886898;116.314445,39.8865547;116.313362,39.8860474;116.312637,39.8857231;116.312569,39.8856926;116.311684,39.8853035;116.310913,39.8849564;116.310097,39.8845749"
TR0035,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,兴源路,1,expedite,从小屯西路到小屯路,359,46,"39,40","116.247223,39.8721504;116.247429,39.8721275;116.250038,39.8721428;116.25267,39.872139;116.252815,39.8721428"
TR0036,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,兴源路,1,expedite,从小屯路到小屯西路,181,30,-39,"116.252815,39.8722496;116.249901,39.8722496;116.247429,39.8722305;116.247322,39.8721771;116.247223,39.8721504"
TR0037,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,双林南路,1,expedite,从小屯路到青塔西路,0,35,"7417,7418","116.252815,39.8721428;116.253052,39.8721428;116.25602,39.8721695;116.257118,39.8721733;116.260765,39.8721542;116.262688,39.8721619;116.264557,39.8721771"
TR0038,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,双林南路,1,expedite,从青塔西路到小屯路,180,40,"-7418,-7417","116.264572,39.8722534;116.264389,39.8722572;116.260246,39.8722343;116.25943,39.8722343;116.257118,39.8722343;116.25602,39.8722343;116.255013,39.8722496;116.253181,39.8722534;116.252815,39.8722496"
TR0039,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,梅市口路,1,expedite,从梅市口路西口到岳各庄北桥,7,40,"2228,7415,7414","116.238525,39.8762627;116.241013,39.8773689;116.242104,39.8778;116.24366,39.8783913;116.245583,39.8790855;116.245781,39.8791618;116.245918,39.8792076;116.246765,39.8795128;116.247314,39.8796806;116.247849,39.8798141;116.248375,39.8799019;116.248848,39.8799706;116.249298,39.8799973;116.252319,39.880146;116.252655,39.8801613;116.2528,39.8801689;116.253029,39.8801956;116.253174,39.8802071;116.253662,39.8802261;116.25602,39.8803329;116.258354,39.8804626;116.258545,39.8804855;116.258835,39.8805656;116.258926,39.8805809;116.259041,39.8806;116.259201,39.880619;116.259521,39.8806381;116.259697,39.8806381;116.26033,39.8806038;116.26062,39.8805923;116.261086,39.8805809;116.261261,39.8805923;116.26223,39.8806648;116.262405,39.8806801;116.262993,39.8806877;116.263344,39.8807106;116.264206,39.8807793;116.264305,39.8807869;116.264442,39.8808136;116.264626,39.8807831;116.265015,39.8808098;116.266594,39.8808937;116.26754,39.8809509;116.268089,39.8809814;116.269333,39.8810501;116.269524,39.8810577;116.26976,39.8810577;116.27002,39.8810539;116.270279,39.8810387;116.270576,39.8810196;116.270897,39.8809814;116.271233,39.8809319;116.274811,39.8803864;116.275146,39.880352;116.275864,39.8802986;116.276482,39.8802414;116.276642,39.8802261"
TR0040,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,小屯路,1,expedite,从莲花池西路到莲玉桥,90,40,"7145,9007,7144,7143","116.253059,39.8641281;116.253052,39.8643036;116.253052,39.865593;116.253052,39.8672256;116.253036,39.8703041;116.253052,39.8722534;116.253052,39.8730392;116.253036,39.8738747;116.253029,39.8753548;116.253036,39.877182;116.253029,39.8774757;116.253036,39.8789406;116.253036,39.879364;116.253029,39.8801956;116.253029,39.880249;116.252998,39.8813896;116.252998,39.8820038;116.253006,39.8823318;116.253014,39.8830261;116.253014,39.8851204;116.253006,39.8860283;116.253014,39.8878746;116.252998,39.8896294;116.253006,39.8921928;116.252998,39.8932991;116.253014,39.8942947;116.252998,39.8949585;116.252998,39.8954582;116.252998,39.8956032;116.253014,39.8967896;116.252945,39.8971291"
