review_item_id,item_type,claim_id,relation_id,doc_id,chunk_id,reviewer,decision,comment,revision,timestamp
59a460427439908e,claim,59a460427439908e,,policy_sendai_framework_earthquake,policy_sendai_framework_earthquake_c000,,pending,,1,
a6df27aa4c80c3d8,claim,a6df27aa4c80c3d8,,policy_sendai_framework_earthquake,policy_sendai_framework_earthquake_c000,,pending,,1,
af768d4ddcd08b95,claim,af768d4ddcd08b95,,policy_us_mitigation_framework,policy_us_mitigation_framework_c000,,pending,,1,
331a3e12036a1365,claim,331a3e12036a1365,,policy_us_mitigation_framework,policy_us_mitigation_framework_c000,,pending,,1,
47971a004a45c7ba,claim,47971a004a45c7ba,,policy_us_mitigation_framework,policy_us_mitigation_framework_c000,,pending,,1,
7fadf617ef8a8427,claim,7fadf617ef8a8427,,policy_us_mitigation_framework,policy_us_mitigation_framework_c000,,pending,,1,
0762f1034f6b4840,claim,0762f1034f6b4840,,project_fema_hazus,project_fema_hazus_c000,,pending,,1,
7c4d4b70708f2ad3,claim,7c4d4b70708f2ad3,,project_fema_hazus,project_fema_hazus_c000,,pending,,1,
a20e49a7b21f41f6,claim,a20e49a7b21f41f6,,project_fema_hazus,project_fema_hazus_c000,,pending,,1,
efa7e60118142d47,claim,efa7e60118142d47,,project_fema_hazus,project_fema_hazus_c000,,pending,,1,
07f78a037117d14f,claim,07f78a037117d14f,,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,,pending,,1,
d6697ba78e7ab61c,claim,d6697ba78e7ab61c,,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,,pending,,1,
d1c05936ffaf17ae,claim,d1c05936ffaf17ae,,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,,pending,,1,
7cd1197b3103edc8,claim,7cd1197b3103edc8,,project_hot_osm_earthquake,project_hot_osm_earthquake_c000,,pending,,1,
673c206e87f9e82b,claim,673c206e87f9e82b,,project_myshake,project_myshake_c000,,pending,,1,
6eb77f8f8a799d2e,claim,6eb77f8f8a799d2e,,project_myshake,project_myshake_c000,,pending,,1,
3b00558edd9a624d,claim,3b00558edd9a624d,,project_myshake,project_myshake_c000,,pending,,1,
42e160fba280e0b8,claim,42e160fba280e0b8,,project_myshake,project_myshake_c000,,pending,,1,
7130736a40216d4f,claim,7130736a40216d4f,,project_myshake,project_myshake_c000,,pending,,1,
dfdfc4affa8aae0d,claim,dfdfc4affa8aae0d,,project_nasa_earthquake_response,project_nasa_earthquake_response_c000,,pending,,1,
39921a97ac4c885c,claim,39921a97ac4c885c,,project_nasa_earthquake_response,project_nasa_earthquake_response_c000,,pending,,1,
b860c04e0ef18282,claim,b860c04e0ef18282,,project_nasa_earthquake_response,project_nasa_earthquake_response_c000,,pending,,1,
9ce1366ed399640e,claim,9ce1366ed399640e,,project_nasa_earthquake_response,project_nasa_earthquake_response_c000,,pending,,1,
26b7c092a9fd42ca,claim,26b7c092a9fd42ca,,project_openquake,project_openquake_c000,,pending,,1,
1073130f28ee8185,claim,1073130f28ee8185,,project_openquake,project_openquake_c000,,pending,,1,
e04187c1c302795b,claim,e04187c1c302795b,,project_openquake,project_openquake_c000,,pending,,1,
a81c9b56b0ad4e48,claim,a81c9b56b0ad4e48,,project_openquake,project_openquake_c000,,pending,,1,
9678c50e9413cb21,claim,9678c50e9413cb21,,project_shakealert,project_shakealert_c000,,pending,,1,
a722082a8e5a783b,claim,a722082a8e5a783b,,project_shakealert,project_shakealert_c000,,pending,,1,
0419fc1681768a6f,claim,0419fc1681768a6f,,project_shakealert,project_shakealert_c000,,pending,,1,
a242b117368cfaaa,claim,a242b117368cfaaa,,project_shakealert,project_shakealert_c000,,pending,,1,
dffa14480f2b7cdb,claim,dffa14480f2b7cdb,,project_shakealert,project_shakealert_c000,,pending,,1,
bdc6b19fc0cf16c2,claim,bdc6b19fc0cf16c2,,project_xview2_earthquake,project_xview2_earthquake_c000,,pending,,1,
bfddf438a9ac9cfd,claim,bfddf438a9ac9cfd,,project_xview2_earthquake,project_xview2_earthquake_c000,,pending,,1,
28e5b327cd06f19d,claim,28e5b327cd06f19d,,project_xview2_earthquake,project_xview2_earthquake_c000,,pending,,1,
a6fd9740109d7aac,claim,a6fd9740109d7aac,,project_xview2_earthquake,project_xview2_earthquake_c000,,pending,,1,
2100c8b908f98019,claim,2100c8b908f98019,,report_cdri_giri,report_cdri_giri_c000,,pending,,1,
a1f8251bac2965de,claim,a1f8251bac2965de,,report_cdri_giri,report_cdri_giri_c000,,pending,,1,
cb0e173c03f0fa39,claim,cb0e173c03f0fa39,,report_cdri_giri,report_cdri_giri_c000,,pending,,1,
d539942f4b387961,claim,d539942f4b387961,,report_cdri_giri,report_cdri_giri_c000,,pending,,1,
8e15eafef4f73fea,claim,8e15eafef4f73fea,,report_fema_building_codes,report_fema_building_codes_c000,,pending,,1,
8ab755971a9c4c07,claim,8ab755971a9c4c07,,report_fema_building_codes,report_fema_building_codes_c000,,pending,,1,
7a22460b952719ac,claim,7a22460b952719ac,,report_fema_building_codes,report_fema_building_codes_c000,,pending,,1,
