edge_id,from,to,distance,danger_type,congestion,passable,road_name,instruction,polyline,strategy,variant,path_index,step_index
OSM02692,O1881233596,O1881233584,0.0199,normal,0.05,true,乌鲁木齐北路,OSM residential way 47451513,"121.4410098,31.2241142;121.4411421,31.2239757",osm,osm_residential,47451513,2691
OSM02693,O1881233584,O1881233580,0.0209,normal,0.05,true,乌鲁木齐北路,OSM residential way 47451513,"121.4411421,31.2239757;121.4412946,31.2238400",osm,osm_residential,47451513,2692
OSM02694,O1881233580,O1881233566,0.0665,normal,0.05,true,乌鲁木齐北路,OSM residential way 47451513,"121.4412946,31.2238400;121.4418229,31.2234482",osm,osm_residential,47451513,2693
OSM02695,O1881233566,O1881233519,0.0279,normal,0.05,true,乌鲁木齐北路,OSM residential way 47451513,"121.4418229,31.2234482;121.4420380,31.2232769",osm,osm_residential,47451513,2694
OSM02696,O565235596,O565235605,0.0244,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4268361,31.2455445;121.4267312,31.2457448",osm,osm_secondary,48557191,2695
OSM02697,O565235605,O1545568866,0.087,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4267312,31.2457448;121.4263286,31.2464477",osm,osm_secondary,48557191,2696
OSM02698,O1545568866,O1545568867,0.0272,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4263286,31.2464477;121.4261882,31.2466604",osm,osm_secondary,48557191,2697
OSM02699,O1545568867,O12105344274,0.0079,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4261882,31.2466604;121.4261429,31.2467204",osm,osm_secondary,48557191,2698
OSM02700,O12105344274,O1545568868,0.0105,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4261429,31.2467204;121.4260828,31.2468001",osm,osm_secondary,48557191,2699
OSM02701,O1545568868,O1545568869,0.0136,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4260828,31.2468001;121.4260094,31.2469050",osm,osm_secondary,48557191,2700
OSM02702,O1545568869,O9809144879,0.1073,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4260094,31.2469050;121.4254966,31.2477644",osm,osm_secondary,48557191,2701
OSM02703,O9809144879,O11853938875,0.0363,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4254966,31.2477644;121.4253220,31.2480546",osm,osm_secondary,48557191,2702
OSM02704,O11853938875,O11853906668,0.0074,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4253220,31.2480546;121.4252865,31.2481135",osm,osm_secondary,48557191,2703
OSM02705,O11853906668,O11853938876,0.0077,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4252865,31.2481135;121.4252496,31.2481748",osm,osm_secondary,48557191,2704
OSM02706,O11853938876,O1448225123,0.0189,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4252496,31.2481748;121.4251587,31.2483258",osm,osm_secondary,48557191,2705
OSM02707,O1448225123,O11853938879,0.0075,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4251587,31.2483258;121.4251235,31.2483858",osm,osm_secondary,48557191,2706
OSM02708,O11853938879,O11880895528,0.0881,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4251235,31.2483858;121.4247062,31.2490933",osm,osm_secondary,48557191,2707
OSM02709,O11880895528,O848532997,0.1128,normal,0.08,true,岚皋路,OSM secondary way 48557191,"121.4247062,31.2490933;121.4241722,31.2499991",osm,osm_secondary,48557191,2708
OSM02710,O565171082,O1881138445,0.0183,normal,0.08,true,中山北路,OSM secondary way 48557566,"121.4455008,31.2575032;121.4453369,31.2575902",osm,osm_secondary,48557566,2709
OSM02711,O1881138445,O1881138446,0.0095,normal,0.08,true,中山北路,OSM secondary way 48557566,"121.4453369,31.2575902;121.4452375,31.2575884",osm,osm_secondary,48557566,2710
OSM02712,O1881138446,O616796220,0.1164,normal,0.08,true,中山北路,OSM secondary way 48557566,"121.4452375,31.2575884;121.4441080,31.2571843",osm,osm_secondary,48557566,2711
OSM02713,O616796220,O9890896633,0.2314,normal,0.08,true,中山北路,OSM secondary way 48557566,"121.4441080,31.2571843;121.4418900,31.2563261",osm,osm_secondary,48557566,2712
OSM02714,O9890896633,O1881138444,0.0757,normal,0.08,true,中山北路,OSM secondary way 48557566,"121.4418900,31.2563261;121.4411640,31.2560452",osm,osm_secondary,48557566,2713
OSM02715,O616796525,O616796524,0.0168,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4362786,31.2570030;121.4362861,31.2571536",osm,osm_residential,48557624,2714
OSM02716,O616796524,O616796523,0.1094,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4362861,31.2571536;121.4363144,31.2581375",osm,osm_residential,48557624,2715
OSM02717,O616796523,O616796671,0.0316,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4363144,31.2581375;121.4360876,31.2583453",osm,osm_residential,48557624,2716
OSM02718,O616796671,O1881138457,0.0355,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4360876,31.2583453;121.4358384,31.2585826",osm,osm_residential,48557624,2717
OSM02719,O1881138457,O1881138459,0.0185,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4358384,31.2585826;121.4357156,31.2587122",osm,osm_residential,48557624,2718
OSM02720,O1881138459,O1881138461,0.0198,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4357156,31.2587122;121.4355976,31.2588593",osm,osm_residential,48557624,2719
OSM02721,O1881138461,O1881138464,0.0154,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4355976,31.2588593;121.4355118,31.2589772",osm,osm_residential,48557624,2720
OSM02722,O1881138464,O616796674,0.0152,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4355118,31.2589772;121.4354398,31.2590996",osm,osm_residential,48557624,2721
OSM02723,O616796674,O1881138466,0.0245,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4354398,31.2590996;121.4353403,31.2593032",osm,osm_residential,48557624,2722
OSM02724,O1881138466,O616796677,0.0475,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4353403,31.2593032;121.4351713,31.2597053",osm,osm_residential,48557624,2723
OSM02725,O616796677,O1881138480,0.023,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4351713,31.2597053;121.4350824,31.2598981",osm,osm_residential,48557624,2724
OSM02726,O1881138480,O477425258,0.0167,normal,0.05,true,泾惠路,OSM residential way 48557624,"121.4350824,31.2598981;121.4350138,31.2600359",osm,osm_residential,48557624,2725
OSM02727,O616806219,O287798512,0.1333,normal,0.08,true,江苏北路,OSM primary way 48559195,"121.4242188,31.2283069;121.4247893,31.2272115",osm,osm_primary,48559195,2726
OSM02728,O616806197,O287798580,0.1883,normal,0.08,true,曹杨路,OSM primary way 48559196,"121.4242855,31.2283565;121.4234797,31.2299030",osm,osm_primary,48559196,2727
OSM02729,O565238751,O565238757,0.0312,normal,0.08,true,曹杨路,OSM primary way 48559211,"121.4158692,31.2390832;121.4156075,31.2392519",osm,osm_primary,48559211,2728
OSM02730,O616809577,O616809574,0.0556,normal,0.15,true,兰溪路,OSM tertiary way 48559365,"121.4098241,31.2379683;121.4104086,31.2379577",osm,osm_tertiary,48559365,2729
OSM02731,O616809574,O1130854284,0.0194,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4104086,31.2379577;121.4106125,31.2379679",osm,osm_tertiary,48559365,2730
OSM02732,O1130854284,O616809571,0.0203,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4106125,31.2379679;121.4108114,31.2380346",osm,osm_tertiary,48559365,2731
OSM02733,O616809571,O616809567,0.0701,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4108114,31.2380346;121.4114753,31.2383082",osm,osm_tertiary,48559365,2732
OSM02734,O616809567,O9215272783,0.0222,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4114753,31.2383082;121.4116818,31.2384009",osm,osm_tertiary,48559365,2733
OSM02735,O9215272783,O726726644,0.0175,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4116818,31.2384009;121.4118447,31.2384739",osm,osm_tertiary,48559365,2734
OSM02736,O726726644,O8794232003,0.0632,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4118447,31.2384739;121.4124196,31.2387590",osm,osm_tertiary,48559365,2735
OSM02737,O8794232003,O726726638,0.0282,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4124196,31.2387590;121.4126766,31.2388864",osm,osm_tertiary,48559365,2736
OSM02738,O726726638,O8794281577,0.0331,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4126766,31.2388864;121.4129611,31.2390587",osm,osm_tertiary,48559365,2737
OSM02739,O8794281577,O8794281570,0.0478,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4129611,31.2390587;121.4133716,31.2393071",osm,osm_tertiary,48559365,2738
OSM02740,O8794281570,O8794231962,0.0044,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4133716,31.2393071;121.4134094,31.2393300",osm,osm_tertiary,48559365,2739
OSM02741,O8794231962,O8794281600,0.0329,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4134094,31.2393300;121.4136919,31.2395009",osm,osm_tertiary,48559365,2740
OSM02742,O8794281600,O9849400658,0.0083,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4136919,31.2395009;121.4137653,31.2395417",osm,osm_tertiary,48559365,2741
OSM02743,O9849400658,O8794281581,0.0365,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4137653,31.2395417;121.4140769,31.2397339",osm,osm_tertiary,48559365,2742
OSM02744,O8794281581,O726726632,0.0298,normal,0.08,true,兰溪路,OSM tertiary way 48559365,"121.4140769,31.2397339;121.4143299,31.2398915",osm,osm_tertiary,48559365,2743
OSM02745,O829675314,O829675312,0.0112,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4219292,31.2559429;121.4218375,31.2558802",osm,osm_secondary,48559580,2744
OSM02746,O829675312,O2318509287,0.0267,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4218375,31.2558802;121.4216210,31.2557278",osm,osm_secondary,48559580,2745
OSM02747,O2318509287,O2318488447,0.1099,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4216210,31.2557278;121.4207380,31.2550898",osm,osm_secondary,48559580,2746
OSM02748,O2318488447,O2318488440,0.0222,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4207380,31.2550898;121.4205589,31.2549613",osm,osm_secondary,48559580,2747
OSM02749,O2318488440,O2318488438,0.0092,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4205589,31.2549613;121.4204846,31.2549080",osm,osm_secondary,48559580,2748
OSM02750,O2318488438,O7730947253,0.0141,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4204846,31.2549080;121.4203706,31.2548263",osm,osm_secondary,48559580,2749
OSM02751,O7730947253,O8283167735,0.0681,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4203706,31.2548263;121.4198221,31.2544327",osm,osm_secondary,48559580,2750
OSM02752,O8283167735,O2318488432,0.0386,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4198221,31.2544327;121.4195107,31.2542094",osm,osm_secondary,48559580,2751
OSM02753,O2318488432,O829675316,0.0195,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4195107,31.2542094;121.4193486,31.2541022",osm,osm_secondary,48559580,2752
OSM02754,O829675316,O2318488428,0.0178,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4193486,31.2541022;121.4191993,31.2540061",osm,osm_secondary,48559580,2753
OSM02755,O2318488428,O7730950724,0.015,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4191993,31.2540061;121.4190682,31.2539307",osm,osm_secondary,48559580,2754
OSM02756,O7730950724,O1091732809,0.0179,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4190682,31.2539307;121.4189116,31.2538408",osm,osm_secondary,48559580,2755
OSM02757,O1091732809,O1091732451,0.0491,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4189116,31.2538408;121.4184619,31.2536241",osm,osm_secondary,48559580,2756
OSM02758,O1091732451,O7730947284,0.0161,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4184619,31.2536241;121.4183052,31.2535680",osm,osm_secondary,48559580,2757
OSM02759,O7730947284,O1091732769,0.0313,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4183052,31.2535680;121.4180017,31.2534594",osm,osm_secondary,48559580,2758
OSM02760,O1091732769,O4819732537,0.0203,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4180017,31.2534594;121.4178002,31.2533999",osm,osm_secondary,48559580,2759
OSM02761,O4819732537,O829675308,0.0269,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4178002,31.2533999;121.4175331,31.2533211",osm,osm_secondary,48559580,2760
OSM02762,O829675308,O7730950708,0.0851,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4175331,31.2533211;121.4166716,31.2531120",osm,osm_secondary,48559580,2761
OSM02763,O7730950708,O7124362534,0.0607,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4166716,31.2531120;121.4160569,31.2529628",osm,osm_secondary,48559580,2762
OSM02764,O7124362534,O12276829164,0.059,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4160569,31.2529628;121.4154598,31.2528180",osm,osm_secondary,48559580,2763
OSM02765,O12276829164,O7730950713,0.0128,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4154598,31.2528180;121.4153299,31.2527864",osm,osm_secondary,48559580,2764
OSM02766,O7730950713,O7730950709,0.0445,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4153299,31.2527864;121.4148800,31.2526772",osm,osm_secondary,48559580,2765
OSM02767,O7730950709,O2318488424,0.011,normal,0.08,true,铜川路,OSM secondary way 48559580,"121.4148800,31.2526772;121.4147686,31.2526502",osm,osm_secondary,48559580,2766
OSM02768,O875815649,O469940091,0.0178,normal,0.05,true,余姚路,OSM residential way 48724906,"121.4343872,31.2331993;121.4345192,31.2333124",osm,osm_residential,48724906,2767
OSM02769,O469940091,O2298514193,0.0385,normal,0.05,true,余姚路,OSM residential way 48724906,"121.4345192,31.2333124;121.4347885,31.2335709",osm,osm_residential,48724906,2768
OSM02770,O2298514193,O2298514196,0.0206,normal,0.05,true,余姚路,OSM residential way 48724906,"121.4347885,31.2335709;121.4349452,31.2336992",osm,osm_residential,48724906,2769
OSM02771,O2298514196,O469940094,0.0325,fire,0.05,true,余姚路,OSM residential way 48724906,"121.4349452,31.2336992;121.4352063,31.2338873",osm,osm_residential,48724906,2770
OSM02772,O469940094,O2298514203,0.0841,fire,0.05,true,余姚路,OSM residential way 48724906,"121.4352063,31.2338873;121.4359038,31.2343526",osm,osm_residential,48724906,2771
OSM02773,O2298514203,O2298514205,0.0308,fire,0.05,true,余姚路,OSM residential way 48724906,"121.4359038,31.2343526;121.4361642,31.2345179",osm,osm_residential,48724906,2772
OSM02774,O2298514205,O12258569328,0.0072,fire,0.05,true,余姚路,OSM residential way 48724906,"121.4361642,31.2345179;121.4362265,31.2345541",osm,osm_residential,48724906,2773
OSM02775,O12258569328,O322008718,0.0648,fire,0.05,true,余姚路,OSM residential way 48724906,"121.4362265,31.2345541;121.4368065,31.2348601",osm,osm_residential,48724906,2774
OSM02776,O618746744,O618746951,0.2527,normal,0.05,true,安义路,OSM residential way 48755130,"121.4484469,31.2232033;121.4509603,31.2239403",osm,osm_residential,48755130,2775
OSM02777,O600493483,O618751271,0.0074,normal,0.05,true,安运路,OSM residential way 48755520,"121.4310756,31.2352211;121.4310065,31.2352515",osm,osm_residential,48755520,2776
OSM02778,O618750686,O618750688,0.0294,normal,0.08,true,长寿路,OSM primary way 48755521,"121.4276334,31.2292309;121.4276388,31.2294954",osm,osm_primary,48755521,2777
OSM02779,O618750688,O618750690,0.135,normal,0.08,true,长寿路,OSM primary way 48755521,"121.4276388,31.2294954;121.4278771,31.2306919",osm,osm_primary,48755521,2778
OSM02780,O618750690,O618750692,0.0689,normal,0.08,true,长寿路,OSM primary way 48755521,"121.4278771,31.2306919;121.4281043,31.2312800",osm,osm_primary,48755521,2779
OSM02781,O618750692,O618751068,0.0707,normal,0.08,true,长寿路,OSM primary way 48755521,"121.4281043,31.2312800;121.4285041,31.2318165",osm,osm_primary,48755521,2780
OSM02782,O618751068,O9122082335,0.1051,normal,0.08,true,长寿路,OSM primary way 48755521,"121.4285041,31.2318165;121.4291632,31.2325752",osm,osm_primary,48755521,2781
OSM02783,O9122082335,O618751071,0.0839,normal,0.08,true,长寿路,OSM primary way 48755521,"121.4291632,31.2325752;121.4296896,31.2331804",osm,osm_primary,48755521,2782
OSM02784,O618751071,O618751030,0.0379,normal,0.08,true,长寿路,OSM primary way 48755521,"121.4296896,31.2331804;121.4299275,31.2334543",osm,osm_primary,48755521,2783
OSM02785,O618749575,O9122082336,0.0944,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4274640,31.2292588;121.4275393,31.2284122",osm,osm_primary,48755524,2784
OSM02786,O9122082336,O618749568,0.0679,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4275393,31.2284122;121.4276057,31.2278041",osm,osm_primary,48755524,2785
OSM02787,O618749568,O1505242507,0.1068,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4276057,31.2278041;121.4277162,31.2268487",osm,osm_primary,48755524,2786
OSM02788,O1505242507,O1505242513,0.0936,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4277162,31.2268487;121.4278311,31.2260124",osm,osm_primary,48755524,2787
OSM02789,O1505242513,O13425548265,0.0444,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4278311,31.2260124;121.4278622,31.2256137",osm,osm_primary,48755524,2788
OSM02790,O13425548265,O618749799,0.0338,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4278622,31.2256137;121.4278690,31.2253099",osm,osm_primary,48755524,2789
OSM02791,O618749799,O618749802,0.0528,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4278690,31.2253099;121.4278450,31.2248351",osm,osm_primary,48755524,2790
OSM02792,O618749802,O618749804,0.0379,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4278450,31.2248351;121.4277935,31.2244972",osm,osm_primary,48755524,2791
OSM02793,O618749804,O13167486948,0.0046,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4277935,31.2244972;121.4277859,31.2244561",osm,osm_primary,48755524,2792
OSM02794,O13167486948,O13167426410,0.0083,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4277859,31.2244561;121.4277723,31.2243820",osm,osm_primary,48755524,2793
OSM02795,O13167426410,O600490995,0.0097,normal,0.08,true,长宁路,OSM primary way 48755524,"121.4277723,31.2243820;121.4277340,31.2243015",osm,osm_primary,48755524,2794
OSM02796,O622622435,O619534669,0.0656,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4811292,31.2057249;121.4813470,31.2051654",osm,osm_tertiary,48835969,2795
OSM02797,O619534669,O623416391,0.0929,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4813470,31.2051654;121.4816501,31.2043707",osm,osm_tertiary,48835969,2796
OSM02798,O623416391,O623416254,0.0777,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4816501,31.2043707;121.4819237,31.2037119",osm,osm_tertiary,48835969,2797
OSM02799,O623416254,O623415959,0.0136,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4819237,31.2037119;121.4819655,31.2035950",osm,osm_tertiary,48835969,2798
OSM02800,O623415959,O623415360,0.0908,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4819655,31.2035950;121.4822801,31.2028241",osm,osm_tertiary,48835969,2799
OSM02801,O623415360,O619534668,0.0245,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4822801,31.2028241;121.4823585,31.2026144",osm,osm_tertiary,48835969,2800
OSM02802,O619534668,O623415093,0.039,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4823585,31.2026144;121.4824656,31.2022755",osm,osm_tertiary,48835969,2801
OSM02803,O623415093,O623410210,0.0758,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4824656,31.2022755;121.4826877,31.2016205",osm,osm_tertiary,48835969,2802
OSM02804,O623410210,O10296349526,0.0478,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4826877,31.2016205;121.4828272,31.2012075",osm,osm_tertiary,48835969,2803
OSM02805,O10296349526,O1404618611,0.0131,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4828272,31.2012075;121.4828622,31.2010936",osm,osm_tertiary,48835969,2804
OSM02806,O1404618611,O603837371,0.1884,normal,0.08,true,局门路,OSM tertiary way 48835969,"121.4828622,31.2010936;121.4834022,31.1994631",osm,osm_tertiary,48835969,2805
OSM02807,O619534673,O1404618504,0.0543,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4810236,31.1986996;121.4808081,31.1991517",osm,osm_tertiary,48835982,2806
OSM02808,O1404618504,O1404618587,0.0794,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4808081,31.1991517;121.4804637,31.1998024",osm,osm_tertiary,48835982,2807
OSM02809,O1404618587,O10296349524,0.0368,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4804637,31.1998024;121.4802983,31.2001014",osm,osm_tertiary,48835982,2808
OSM02810,O10296349524,O623410196,0.0516,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4802983,31.2001014;121.4800788,31.2005259",osm,osm_tertiary,48835982,2809
OSM02811,O623410196,O619534743,0.1854,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4800788,31.2005259;121.4792748,31.2020451",osm,osm_tertiary,48835982,2810
OSM02812,O619534743,O623416408,0.1344,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4792748,31.2020451;121.4789769,31.2032263",osm,osm_tertiary,48835982,2811
OSM02813,O623416408,O2460670007,0.0297,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4789769,31.2032263;121.4788981,31.2034850",osm,osm_tertiary,48835982,2812
OSM02814,O2460670007,O2460670010,0.0314,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4788981,31.2034850;121.4788085,31.2037564",osm,osm_tertiary,48835982,2813
OSM02815,O2460670010,O10296345172,0.0119,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4788085,31.2037564;121.4787720,31.2038584",osm,osm_tertiary,48835982,2814
OSM02816,O10296345172,O2460670012,0.0135,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4787720,31.2038584;121.4787271,31.2039734",osm,osm_tertiary,48835982,2815
OSM02817,O2460670012,O2460670014,0.0256,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4787271,31.2039734;121.4786336,31.2041894",osm,osm_tertiary,48835982,2816
OSM02818,O2460670014,O623406201,0.0286,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4786336,31.2041894;121.4785210,31.2044282",osm,osm_tertiary,48835982,2817
OSM02819,O623406201,O1882278373,0.0543,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4785210,31.2044282;121.4782996,31.2048779",osm,osm_tertiary,48835982,2818
OSM02820,O1882278373,O623406666,0.2386,normal,0.08,true,蒙自路,OSM tertiary way 48835982,"121.4782996,31.2048779;121.4772725,31.2068359",osm,osm_tertiary,48835982,2819
OSM02821,O624787983,O1860543415,0.0122,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4710121,31.2469477;121.4711159,31.2470123",osm,osm_secondary,48984993,2820
OSM02822,O1860543415,O1859109626,0.184,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4711159,31.2470123;121.4727163,31.2479422",osm,osm_secondary,48984993,2821
OSM02823,O1859109626,O1860543422,0.0576,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4727163,31.2479422;121.4732193,31.2482318",osm,osm_secondary,48984993,2822
OSM02824,O1860543422,O1860543425,0.0286,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4732193,31.2482318;121.4734730,31.2483708",osm,osm_secondary,48984993,2823
OSM02825,O1860543425,O621541037,0.0289,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4734730,31.2483708;121.4737310,31.2485083",osm,osm_secondary,48984993,2824
OSM02826,O621541037,O621541038,0.0244,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4737310,31.2485083;121.4739543,31.2486168",osm,osm_secondary,48984993,2825
OSM02827,O621541038,O1860543435,0.0195,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4739543,31.2486168;121.4741375,31.2486958",osm,osm_secondary,48984993,2826
OSM02828,O1860543435,O10920733222,0.0689,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4741375,31.2486958;121.4747969,31.2489535",osm,osm_secondary,48984993,2827
OSM02829,O10920733222,O621541041,0.1255,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4747969,31.2489535;121.4759974,31.2494229",osm,osm_secondary,48984993,2828
OSM02830,O621541041,O1860543440,0.0084,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4759974,31.2494229;121.4760803,31.2494501",osm,osm_secondary,48984993,2829
OSM02831,O1860543440,O621541080,0.0106,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4760803,31.2494501;121.4761863,31.2494798",osm,osm_secondary,48984993,2830
OSM02832,O621541080,O1860543444,0.0188,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4761863,31.2494798;121.4763753,31.2495297",osm,osm_secondary,48984993,2831
OSM02833,O1860543444,O9122080035,0.0969,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4763753,31.2495297;121.4773496,31.2497858",osm,osm_secondary,48984993,2832
OSM02834,O9122080035,O8941646064,0.083,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4773496,31.2497858;121.4781842,31.2500051",osm,osm_secondary,48984993,2833
OSM02835,O8941646064,O1860543453,0.0068,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4781842,31.2500051;121.4782530,31.2500231",osm,osm_secondary,48984993,2834
OSM02836,O1860543453,O621541082,0.0187,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4782530,31.2500231;121.4784414,31.2500715",osm,osm_secondary,48984993,2835
OSM02837,O621541082,O1860543458,0.0107,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4784414,31.2500715;121.4785492,31.2500992",osm,osm_secondary,48984993,2836
OSM02838,O1860543458,O1860543468,0.0408,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4785492,31.2500992;121.4789619,31.2502015",osm,osm_secondary,48984993,2837
OSM02839,O1860543468,O621541083,0.0178,normal,0.08,true,天目东路,OSM secondary way 48984993,"121.4789619,31.2502015;121.4791382,31.2502555",osm,osm_secondary,48984993,2838
OSM02840,O621541448,O1861975393,0.0109,normal,0.08,true,河南北路,OSM secondary way 48985076,"121.4823815,31.2438091;121.4823811,31.2439074",osm,osm_secondary,48985076,2839
OSM02841,O1861975393,O1861975394,0.0062,normal,0.08,true,河南北路,OSM secondary way 48985076,"121.4823811,31.2439074;121.4823807,31.2439628",osm,osm_secondary,48985076,2840
OSM02842,O1861975394,O1861975397,0.0076,normal,0.08,true,河南北路,OSM secondary way 48985076,"121.4823807,31.2439628;121.4823756,31.2440310",osm,osm_secondary,48985076,2841
OSM02843,O1861975397,O9127157465,0.0789,normal,0.08,true,河南北路,OSM secondary way 48985076,"121.4823756,31.2440310;121.4822820,31.2447363",osm,osm_secondary,48985076,2842
OSM02844,O9127157465,O1861975402,0.0505,normal,0.08,true,河南北路,OSM secondary way 48985076,"121.4822820,31.2447363;121.4822220,31.2451876",osm,osm_secondary,48985076,2843
OSM02845,O1861975402,O7119012132,0.0174,normal,0.08,true,河南北路,OSM secondary way 48985076,"121.4822220,31.2451876;121.4821958,31.2453424",osm,osm_secondary,48985076,2844
