edge_id,from,to,road_name,traffic_road_name,traffic_status,traffic_status_label,traffic_speed_kmh,matched_distance_km,original_congestion,mapped_congestion,traffic_captured_at
OSM03256,O12647487420,O156254755,长寿路,长寿路,1,expedite,30,0.0177,0.08,0.08,2026-06-22T21:40:23
OSM03257,O156254755,O9779037830,长寿路,长寿路,1,expedite,30,0.0143,0.08,0.08,2026-06-22T21:40:23
OSM03258,O9779037830,O8872390189,长寿路,长寿路,1,expedite,30,0.0143,0.08,0.08,2026-06-22T21:40:23
OSM03259,O8872390189,O9779034054,长寿路,长寿路,1,expedite,30,0.0092,0.08,0.08,2026-06-22T21:40:23
OSM03260,O9779034054,O639992006,长寿路,长寿路,1,expedite,30,0.004,0.08,0.08,2026-06-22T21:40:23
OSM03261,O156253806,O156253826,长寿路,长寿路,1,expedite,35,0.0083,0.08,0.08,2026-06-22T21:40:23
OSM03262,O156253826,O8872745646,长寿路,长寿路,1,expedite,35,0.0076,0.08,0.08,2026-06-22T21:40:23
OSM03263,O8872745646,O156253853,长寿路,长寿路,1,expedite,35,0.0083,0.08,0.08,2026-06-22T21:40:23
OSM03264,O618749468,O618749471,长寿路,长寿路,1,expedite,35,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03265,O618749471,O1508314484,长寿路,长寿路,1,expedite,35,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03266,O1508314484,O13434492803,长寿路,长寿路,1,expedite,35,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03267,O13434492803,O618749479,长寿路,长寿路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03268,O618749479,O618749483,长寿路,长寿路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03269,O618749483,O1508314478,长寿路,长寿路,1,expedite,35,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM03270,O1508314478,O618749485,长寿路,长寿路,1,expedite,35,0.0015,0.08,0.08,2026-06-22T21:40:23
OSM03271,O618749485,O875815581,长寿路,长寿路,1,expedite,35,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM03276,O648296908,O2542686292,江宁路桥,江宁路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03277,O2542686292,O1841876443,江宁路桥,江宁路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03278,O1841876443,O1841876442,江宁路桥,江宁路,1,expedite,30,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03279,O1841876442,O485285205,江宁路桥,江宁路,1,expedite,30,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03280,O648296925,O1545411634,光复西路,光复西路,1,expedite,30,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM03281,O1545411634,O1545411630,光复西路,光复西路,1,expedite,30,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM03282,O1545411630,O12648724533,光复西路,光复西路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03283,O12648724533,O1545411635,光复西路,光复西路,1,expedite,30,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03284,O1545411635,O1545411629,光复西路,光复西路,1,expedite,30,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03285,O1545411629,O485288924,光复西路,光复西路,1,expedite,30,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03286,O485288924,O485288946,光复西路,光复西路,1,expedite,30,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM03287,O485288946,O1545411628,光复西路,光复西路,1,expedite,35,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03288,O1545411628,O1545411627,光复西路,光复西路,1,expedite,35,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03289,O1545411627,O1545411626,光复西路,光复西路,1,expedite,35,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03290,O1545411626,O485288958,光复西路,光复西路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03291,O485288958,O485288970,光复西路,光复西路,1,expedite,35,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03292,O485288970,O1545411617,光复西路,光复西路,1,expedite,35,0.0036,0.08,0.08,2026-06-22T21:40:23
OSM03293,O640199610,O648296994,宜昌路,宜昌路,1,expedite,30,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM03294,O648296994,O648296992,宜昌路,宜昌路,1,expedite,30,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM03295,O648296992,O2356275287,宜昌路,宜昌路,1,expedite,30,0.0009,0.05,0.05,2026-06-22T21:40:23
OSM03296,O2356275287,O648296991,宜昌路,宜昌路,1,expedite,30,0.0011,0.05,0.05,2026-06-22T21:40:23
OSM03297,O648296991,O2356275288,宜昌路,宜昌路,1,expedite,30,0.0014,0.05,0.05,2026-06-22T21:40:23
OSM03298,O2356275288,O648296988,宜昌路,宜昌路,1,expedite,30,0.0023,0.05,0.05,2026-06-22T21:40:23
OSM03299,O648296988,O2356275290,宜昌路,宜昌路,1,expedite,30,0.0023,0.05,0.05,2026-06-22T21:40:23
OSM03300,O2356275290,O2356275291,宜昌路,宜昌路,1,expedite,30,0.002,0.05,0.05,2026-06-22T21:40:23
OSM03301,O2356275291,O648296986,宜昌路,宜昌路,1,expedite,30,0.0017,0.05,0.05,2026-06-22T21:40:23
OSM03302,O648296986,O12647478388,宜昌路,宜昌路,1,expedite,30,0.0016,0.05,0.05,2026-06-22T21:40:23
OSM03303,O12647478388,O2542686014,宜昌路,宜昌路,1,expedite,30,0.002,0.05,0.05,2026-06-22T21:40:23
OSM03304,O2542686014,O2542686024,宜昌路,宜昌路,1,expedite,30,0.0025,0.05,0.05,2026-06-22T21:40:23
OSM03305,O2542686024,O648296979,宜昌路,宜昌路,1,expedite,30,0.0039,0.05,0.05,2026-06-22T21:40:23
OSM03306,O648296979,O648296976,宜昌路,宜昌路,1,expedite,30,0.0028,0.05,0.05,2026-06-22T21:40:23
OSM03307,O648296976,O2483786542,宜昌路,宜昌路,1,expedite,30,0.0021,0.05,0.05,2026-06-22T21:40:23
OSM03308,O2483786542,O2483786540,宜昌路,宜昌路,1,expedite,30,0.0003,0.05,0.05,2026-06-22T21:40:23
OSM03309,O2483786540,O2483786538,宜昌路,宜昌路,1,expedite,30,0.0,0.05,0.05,2026-06-22T21:40:23
OSM03310,O2483786538,O2542704684,宜昌路,宜昌路,1,expedite,30,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM03311,O2542704684,O2483786533,宜昌路,宜昌路,1,expedite,30,0.0009,0.05,0.05,2026-06-22T21:40:23
OSM03312,O2483786533,O648296974,宜昌路,宜昌路,1,expedite,30,0.0011,0.05,0.05,2026-06-22T21:40:23
OSM03313,O648296974,O2483786531,宜昌路,宜昌路,1,expedite,25,0.0006,0.05,0.05,2026-06-22T21:40:23
OSM03314,O2483786531,O648296972,宜昌路,宜昌路,1,expedite,25,0.0006,0.05,0.05,2026-06-22T21:40:23
OSM03315,O648296972,O648296969,宜昌路,宜昌路,1,expedite,30,0.0006,0.05,0.05,2026-06-22T21:40:23
OSM03316,O648296969,O2483786529,宜昌路,宜昌路,1,expedite,25,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM03317,O2483786529,O2483786527,宜昌路,宜昌路,1,expedite,25,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM03318,O2483786527,O2483786522,宜昌路,宜昌路,1,expedite,25,0.0006,0.05,0.05,2026-06-22T21:40:23
OSM03319,O2483786522,O11268270264,宜昌路,宜昌路,1,expedite,25,0.0013,0.05,0.05,2026-06-22T21:40:23
OSM03320,O11268270264,O648296966,宜昌路,宜昌路,1,expedite,25,0.0014,0.05,0.05,2026-06-22T21:40:23
OSM03321,O648296966,O648296963,宜昌路,宜昌路,1,expedite,25,0.0038,0.05,0.05,2026-06-22T21:40:23
OSM03414,O469878303,O652833208,芷江西路,芷江西路,1,expedite,25,0.0034,0.08,0.08,2026-06-22T21:40:23
OSM03415,O652833208,O652833209,芷江西路,芷江西路,1,expedite,25,0.002,0.08,0.08,2026-06-22T21:40:23
OSM03416,O652833209,O652833210,芷江西路,芷江西路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03417,O109679874,O1850260397,恒丰路,恒丰路,1,expedite,45,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM03418,O1850260397,O1850260391,恒丰路,恒丰路,1,expedite,45,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM03419,O1850260391,O1853993815,恒丰路,恒丰路,1,expedite,45,0.0041,0.08,0.08,2026-06-22T21:40:23
OSM03420,O1853993815,O109652012,恒丰路,恒丰路,1,expedite,45,0.0047,0.08,0.08,2026-06-22T21:40:23
OSM03421,O109652012,O8364430727,恒丰路,恒丰路,1,expedite,45,0.0041,0.08,0.08,2026-06-22T21:40:23
OSM03422,O486620572,O7180845368,恒丰路,恒丰路,1,expedite,35,0.0031,0.08,0.08,2026-06-22T21:40:23
OSM03423,O7180845368,O7180934817,恒丰路,恒丰路,1,expedite,35,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM03424,O7180934817,O7180934816,恒丰路,恒丰路,1,expedite,35,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03425,O7180934816,O469878293,恒丰路,恒丰路,1,expedite,35,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03426,O469878293,O7180934815,恒丰路,恒丰路,1,expedite,35,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03427,O7180934815,O486611838,恒丰路,恒丰路,1,expedite,35,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03428,O652833216,O1545433406,光新路,光新路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03429,O1545433406,O565233220,光新路,光新路,1,expedite,35,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03430,O565233220,O565233221,光新路,光新路,1,expedite,35,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03431,O565233221,O1545433397,光新路,光新路,1,expedite,35,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03432,O1545433397,O1545433399,光新路,光新路,1,expedite,35,0.001,0.08,0.08,2026-06-22T21:40:23
OSM03433,O1545433399,O1545433402,光新路,光新路,1,expedite,35,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM03434,O1545433402,O1621812413,光新路,光新路,1,expedite,35,0.0026,0.08,0.08,2026-06-22T21:40:23
OSM03435,O1621812415,O1545433404,光新路,光新路,1,expedite,35,0.0028,0.08,0.08,2026-06-22T21:40:23
OSM03436,O1545433404,O1545433401,光新路,光新路,1,expedite,35,0.0026,0.08,0.08,2026-06-22T21:40:23
OSM03437,O1545433401,O565233181,光新路,光新路,1,expedite,35,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM03438,O565233181,O565233182,光新路,光新路,1,expedite,35,0.0019,0.08,0.08,2026-06-22T21:40:23
OSM03439,O565233182,O565233183,光新路,光新路,1,expedite,35,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM03440,O565233183,O1545433407,光新路,光新路,1,expedite,35,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM03441,O1545433407,O616796834,光新路,光新路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03442,O652833210,O652833217,芷江西路,芷江西路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03443,O652833217,O652833218,芷江西路,芷江西路,1,expedite,30,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM03444,O652833218,O475429480,芷江西路,芷江西路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03532,O664813750,O475428897,沪太路,沪太路,2,congested,25,0.0012,0.08,0.6,2026-06-22T21:40:23
OSM03533,O475428897,O469878244,沪太路,沪太路,1,expedite,50,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03534,O664813752,O475429481,沪太路,沪太路,2,congested,25,0.0014,0.08,0.6,2026-06-22T21:40:23
OSM03535,O475429481,O9811809962,沪太路,沪太路,2,congested,25,0.0005,0.08,0.6,2026-06-22T21:40:23
OSM03536,O9811809962,O13375365552,沪太路,沪太路,2,congested,25,0.0011,0.08,0.6,2026-06-22T21:40:23
OSM03537,O13375365552,O475429483,沪太路,沪太路,2,congested,25,0.0016,0.08,0.6,2026-06-22T21:40:23
OSM03538,O475429483,O652833220,沪太路,沪太路,2,congested,25,0.0015,0.08,0.6,2026-06-22T21:40:23
OSM03539,O664813760,O664813752,沪太路,沪太路,2,congested,25,0.0015,0.08,0.6,2026-06-22T21:40:23
OSM03547,O664813815,O664813750,沪太路,沪太路,2,congested,25,0.0003,0.08,0.6,2026-06-22T21:40:23
OSM03553,O664813850,O624315154,交通路,交通路,1,expedite,40,0.0006,0.05,0.05,2026-06-22T21:40:23
OSM03554,O624315154,O664813779,交通路,交通路,1,expedite,40,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM03555,O664813779,O1632952310,交通路,交通路,1,expedite,40,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM03556,O1632952310,O1632952315,交通路,交通路,1,expedite,40,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM03557,O1632952315,O477410612,交通路,交通路,1,expedite,40,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM03558,O287798510,O616806219,曹杨路,曹杨路,1,expedite,30,0.0234,0.08,0.08,2026-06-22T21:40:23
OSM03559,O287798580,O1841687085,曹杨路,曹杨路,1,expedite,35,0.0023,0.08,0.08,2026-06-22T21:40:23
OSM03560,O1841687085,O1841687090,曹杨路,曹杨路,1,expedite,35,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM03561,O1841687090,O726704339,曹杨路,曹杨路,1,expedite,35,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM03562,O726704339,O287798581,曹杨路,曹杨路,1,expedite,35,0.0027,0.08,0.08,2026-06-22T21:40:23
OSM03563,O287798581,O6244083607,曹杨路,曹杨路,1,expedite,35,0.0017,0.08,0.08,2026-06-22T21:40:23
OSM03564,O6244083607,O726707043,曹杨路,曹杨路,1,expedite,35,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM03567,O726707858,O726707897,武宁路,武宁路,1,expedite,40,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03568,O726707891,O7389837782,武宁路,武宁路,1,expedite,40,0.001,0.08,0.08,2026-06-22T21:40:23
OSM03569,O7389837782,O726707828,武宁路,武宁路,1,expedite,40,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03570,O726707897,O322008008,武宁路,武宁路,1,expedite,40,0.0024,0.08,0.08,2026-06-22T21:40:23
OSM03571,O322008008,O618749504,武宁路,武宁路,1,expedite,40,0.0021,0.08,0.08,2026-06-22T21:40:23
OSM03572,O726710353,O3876528868,宁夏路,宁夏路,1,expedite,35,0.0034,0.08,0.08,2026-06-22T21:40:23
OSM03573,O3876528868,O3913038355,宁夏路,宁夏路,1,expedite,35,0.0058,0.08,0.08,2026-06-22T21:40:23
OSM03574,O3913038355,O3876528866,宁夏路,宁夏路,1,expedite,35,0.0067,0.08,0.08,2026-06-22T21:40:23
OSM03575,O3876528866,O3876528867,宁夏路,宁夏路,1,expedite,35,0.0071,0.08,0.08,2026-06-22T21:40:23
OSM03576,O3876528867,O11982692378,宁夏路,宁夏路,1,expedite,35,0.0024,0.08,0.08,2026-06-22T21:40:23
OSM03577,O11982692378,O8906619594,宁夏路,宁夏路,1,expedite,35,0.002,0.08,0.08,2026-06-22T21:40:23
OSM03578,O8906619594,O726710435,宁夏路,宁夏路,1,expedite,35,0.002,0.08,0.08,2026-06-22T21:40:23
OSM03579,O726711357,O12243094881,宁夏路,宁夏路,1,expedite,35,0.0005,0.08,0.08,2026-06-22T21:40:23
OSM03580,O12243094881,O726711576,宁夏路,宁夏路,1,expedite,35,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM03581,O726711576,O1447161949,宁夏路,宁夏路,1,expedite,35,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM03582,O1447161949,O726711580,宁夏路,宁夏路,1,expedite,35,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM03583,O726711580,O726711585,宁夏路,宁夏路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03584,O726711585,O726711588,宁夏路,宁夏路,1,expedite,35,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03585,O618487093,O618487101,武宁南路,武宁南路,1,expedite,41,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03586,O618487101,O12791791996,武宁南路,武宁南路,1,expedite,41,0.0037,0.08,0.08,2026-06-22T21:40:23
OSM03587,O12791791996,O618487113,武宁南路,武宁南路,1,expedite,41,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03588,O618487113,O618487088,武宁南路,武宁南路,1,expedite,41,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03589,O618487088,O9854733759,武宁南路,武宁南路,1,expedite,41,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM03590,O9854733759,O857585707,武宁南路,武宁南路,1,expedite,35,0.0048,0.08,0.08,2026-06-22T21:40:23
OSM03591,O857585707,O618487090,武宁南路,武宁南路,1,expedite,41,0.0042,0.08,0.08,2026-06-22T21:40:23
OSM03592,O618487090,O857585668,武宁南路,武宁南路,1,expedite,35,0.0039,0.08,0.08,2026-06-22T21:40:23
OSM03593,O257172499,O726715974,普雄路,普雄路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03594,O726715974,O1505226421,普雄路,普雄路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03595,O1505226421,O1505226424,普雄路,普雄路,1,expedite,30,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM03596,O1505226424,O1505226453,普雄路,普雄路,1,expedite,25,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03597,O1505226453,O9942588731,普雄路,普雄路,1,expedite,25,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03598,O9942588731,O1505226458,普雄路,普雄路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03599,O1505226458,O726716616,普雄路,普雄路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03600,O726716616,O1752699967,普雄路,普雄路,1,expedite,25,0.0003,0.08,0.08,2026-06-22T21:40:23
OSM03601,O1752699967,O1752699968,普雄路,普雄路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM03602,O1752699968,O726716619,普雄路,普雄路,1,expedite,25,0.001,0.08,0.08,2026-06-22T21:40:23
OSM03603,O726716619,O1752699969,普雄路,普雄路,1,expedite,25,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM03604,O1752699969,O726716554,普雄路,普雄路,1,expedite,25,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM03605,O565244132,O726722494,金沙江路,金沙江路,1,expedite,35,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03606,O726722494,O10001908524,金沙江路,金沙江路,1,expedite,35,0.0022,0.08,0.08,2026-06-22T21:40:23
OSM03607,O10001908524,O1502974420,金沙江路,金沙江路,1,expedite,35,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM03608,O1502974420,O11331308643,金沙江路,金沙江路,1,expedite,35,0.0029,0.08,0.08,2026-06-22T21:40:23
OSM03609,O11331308643,O5027691005,金沙江路,金沙江路,1,expedite,35,0.0058,0.08,0.08,2026-06-22T21:40:23
OSM03610,O5027691005,O726721804,金沙江路,金沙江路,1,expedite,35,0.0061,0.08,0.08,2026-06-22T21:40:23
OSM03611,O726721804,O8911717301,金沙江路,金沙江路,1,expedite,35,0.0076,0.08,0.08,2026-06-22T21:40:23
OSM03612,O8911717301,O726722919,金沙江路,金沙江路,1,expedite,35,0.0076,0.08,0.08,2026-06-22T21:40:23
OSM03617,O616808943,O616808939,梅岭北路,梅岭北路,1,expedite,25,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM03618,O616808939,O1078475012,梅岭北路,梅岭北路,1,expedite,25,0.003,0.08,0.08,2026-06-22T21:40:23
OSM03619,O1078475012,O616808917,梅岭北路,梅岭北路,1,expedite,25,0.0014,0.08,0.08,2026-06-22T21:40:23
OSM03620,O616808917,O12374273827,梅岭北路,梅岭北路,1,expedite,25,0.002,0.08,0.08,2026-06-22T21:40:23
OSM03621,O12374273827,O616809577,梅岭北路,梅岭北路,1,expedite,25,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03630,O824541594,O1091694480,潮州路,潮州路,1,expedite,25,0.0,0.05,0.05,2026-06-22T21:40:23
OSM03631,O1091694480,O1091694435,潮州路,潮州路,1,expedite,25,0.0017,0.05,0.05,2026-06-22T21:40:23
OSM03632,O1091694435,O1091694489,潮州路,潮州路,1,expedite,25,0.003,0.05,0.05,2026-06-22T21:40:23
OSM03633,O1091694489,O1091694468,潮州路,潮州路,1,expedite,31,0.0021,0.05,0.05,2026-06-22T21:40:23
OSM03634,O1091694468,O787322836,潮州路,潮州路,1,expedite,31,0.0021,0.05,0.05,2026-06-22T21:40:23
OSM03635,O787322836,O3439590113,潮州路,潮州路,1,expedite,31,0.0016,0.05,0.05,2026-06-22T21:40:23
OSM03636,O3439590113,O3439590115,潮州路,潮州路,1,expedite,31,0.0015,0.05,0.05,2026-06-22T21:40:23
OSM03637,O3439590115,O3439590118,潮州路,潮州路,1,expedite,31,0.0014,0.05,0.05,2026-06-22T21:40:23
OSM03638,O3439590118,O787322835,潮州路,潮州路,1,expedite,31,0.0009,0.05,0.05,2026-06-22T21:40:23
OSM03639,O787322835,O4814953409,潮州路,潮州路,1,expedite,31,0.0001,0.05,0.05,2026-06-22T21:40:23
OSM03640,O4814953409,O4814953410,潮州路,潮州路,1,expedite,31,0.0188,0.05,0.05,2026-06-22T21:40:23
OSM03641,O4814953410,O4814953411,潮州路,潮州路,1,expedite,31,0.038,0.05,0.05,2026-06-22T21:40:23
OSM03642,O4814953411,O4814953412,潮州路,潮州路,1,expedite,31,0.0555,0.05,0.05,2026-06-22T21:40:23
OSM03643,O4814953412,O3439590108,潮州路,潮州路,1,expedite,31,0.0681,0.05,0.05,2026-06-22T21:40:23
OSM03726,O559821457,O824481082,威海路,威海路,2,congested,21,0.0203,0.05,0.6,2026-06-22T21:40:23
OSM03727,O824481082,O824481084,威海路,威海路,2,congested,21,0.0126,0.05,0.6,2026-06-22T21:40:23
OSM03728,O824481084,O824481086,威海路,威海路,2,congested,21,0.0098,0.05,0.6,2026-06-22T21:40:23
OSM03729,O824481086,O824481103,威海路,威海路,2,congested,21,0.0042,0.05,0.6,2026-06-22T21:40:23
OSM03731,O824481103,O12357175243,威海路,威海路,2,congested,21,0.0042,0.05,0.6,2026-06-22T21:40:23
OSM03732,O12357175243,O5031599807,威海路,威海路,2,congested,21,0.0051,0.05,0.6,2026-06-22T21:40:23
OSM03744,O582338449,O3953557560,愚园路,愚园路,1,expedite,25,0.001,0.08,0.08,2026-06-22T21:40:23
OSM03745,O3953557560,O582338456,愚园路,愚园路,1,expedite,25,0.0006,0.08,0.08,2026-06-22T21:40:23
OSM03746,O616809577,O9849400655,兰溪路,兰溪路,0,unknown,,0.0003,0.08,0.15,2026-06-22T21:40:23
OSM03747,O9849400655,O9849400657,兰溪路,兰溪路,0,unknown,,0.0003,0.08,0.15,2026-06-22T21:40:23
OSM03748,O9849400657,O1174951491,兰溪路,兰溪路,0,unknown,,0.0009,0.08,0.15,2026-06-22T21:40:23
OSM03749,O827174421,O622194021,武定西路,武定西路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03750,O287798512,O287798513,江苏北路,江苏北路,1,expedite,40,0.002,0.08,0.08,2026-06-22T21:40:23
OSM03751,O287798513,O469945854,江苏北路,江苏北路,1,expedite,40,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM03752,O469945854,O287798514,江苏北路,江苏北路,1,expedite,40,0.0018,0.08,0.08,2026-06-22T21:40:23
OSM03753,O287798514,O287798515,江苏北路,江苏北路,1,expedite,40,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM03754,O287798515,O287798516,江苏北路,江苏北路,1,expedite,40,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM03755,O287798516,O2306747401,江苏北路,江苏北路,1,expedite,40,0.0012,0.08,0.08,2026-06-22T21:40:23
OSM03756,O2306747401,O287798491,江苏北路,江苏北路,1,expedite,40,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03757,O287798579,O616806197,江苏北路,江苏北路,1,expedite,41,0.0016,0.08,0.08,2026-06-22T21:40:23
OSM03758,O3439612483,O1093109276,中宁路,中宁路,1,expedite,35,0.0104,0.05,0.05,2026-06-22T21:40:23
OSM03759,O1093109276,O1093109174,中宁路,中宁路,1,expedite,35,0.0028,0.05,0.05,2026-06-22T21:40:23
OSM03760,O1093109174,O12334566688,中宁路,中宁路,1,expedite,35,0.0047,0.05,0.05,2026-06-22T21:40:23
OSM03761,O12334566688,O1093108953,中宁路,中宁路,1,expedite,35,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM03762,O1093108953,O1093109136,中宁路,中宁路,1,expedite,35,0.0001,0.05,0.05,2026-06-22T21:40:23
OSM03763,O1093109136,O1093109357,中宁路,中宁路,1,expedite,35,0.0008,0.05,0.05,2026-06-22T21:40:23
OSM03764,O1093109357,O1093108992,中宁路,中宁路,1,expedite,35,0.0006,0.05,0.05,2026-06-22T21:40:23
OSM03765,O1093108992,O2318537735,中宁路,中宁路,1,expedite,35,0.0004,0.05,0.05,2026-06-22T21:40:23
OSM03766,O1093109094,O9809144885,石泉路,石泉路,1,expedite,30,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM03767,O9809144885,O9809144883,石泉路,石泉路,1,expedite,30,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03768,O9809144883,O11884770964,石泉路,石泉路,1,expedite,30,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03769,O11884770964,O1093109316,石泉路,石泉路,1,expedite,30,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03770,O1093109316,O1093109216,石泉路,石泉路,1,expedite,30,0.0011,0.08,0.08,2026-06-22T21:40:23
OSM03771,O1093109216,O13194790587,石泉路,石泉路,1,expedite,30,0.0013,0.08,0.08,2026-06-22T21:40:23
OSM03772,O13194790587,O1093109021,石泉路,石泉路,1,expedite,30,0.0007,0.08,0.08,2026-06-22T21:40:23
OSM03773,O1093109021,O848532997,石泉路,石泉路,1,expedite,30,0.0004,0.08,0.08,2026-06-22T21:40:23
OSM03774,O640199384,O3883215889,凯旋北路,凯旋北路,1,expedite,30,0.0008,0.08,0.08,2026-06-22T21:40:23
OSM03775,O3883215889,O3883215888,凯旋北路,凯旋北路,1,expedite,50,0.0094,0.08,0.08,2026-06-22T21:40:23
OSM03776,O3883215888,O3883215887,凯旋北路,凯旋北路,1,expedite,50,0.0145,0.08,0.08,2026-06-22T21:40:23
OSM03777,O3883215887,O640199226,凯旋北路,凯旋北路,1,expedite,50,0.0153,0.08,0.08,2026-06-22T21:40:23
OSM03778,O640199226,O9035330867,凯旋北路,凯旋北路,1,expedite,50,0.0155,0.08,0.08,2026-06-22T21:40:23
OSM03779,O9035330867,O8906699815,凯旋北路,凯旋北路,1,expedite,40,0.0166,0.08,0.08,2026-06-22T21:40:23
OSM03780,O287798565,O2365827871,愚园路,愚园路,1,expedite,25,0.0009,0.08,0.08,2026-06-22T21:40:23
OSM03781,O2365827871,O5314272525,愚园路,愚园路,1,expedite,25,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM03782,O5314272525,O11216978072,愚园路,愚园路,1,expedite,25,0.0,0.08,0.08,2026-06-22T21:40:23
OSM03783,O11216978072,O2365827872,愚园路,愚园路,1,expedite,25,0.0,0.08,0.08,2026-06-22T21:40:23
