sample_id,usgs_event_id,event_date,year,month,area,place_name,latitude,longitude,depth_km,magnitude,magnitude_type,review_status,locationSource,magSource,year_earthquake_count,year_max_magnitude,year_avg_magnitude,year_min_depth_km,year_avg_depth_km,year_major_earthquake_flag,noaa_significant_event_count,noaa_deaths_sum,noaa_injuries_sum,noaa_damage_million_usd_sum,noaa_houses_destroyed_sum,noaa_houses_damaged_sum,noaa_max_intensity,noaa_max_magnitude,gdp_real_million_2017usd,gdp_current_million_usd,industry_total_million_usd,industry_agriculture_million_usd,industry_construction_million_usd,industry_manufacturing_million_usd,industry_private_services_million_usd,industry_agriculture_share,industry_construction_share,industry_manufacturing_share,industry_private_services_share,has_noaa_loss_record,major_event_flag,shallow_event_flag,very_shallow_event_flag,event_severity_score,gdp_pre_1y,gdp_event_year,gdp_post_1y,gdp_post_2y,gdp_post_3y,gdp_change_event_vs_pre,gdp_growth_next_1y,gdp_growth_next_3y,recovery_cycle_years,recovered_within_horizon,recovery_target_note
1736,us600087es,2020-03-01,2020.0,3.0,AK,"21 km E of False Pass, Alaska",54.8825,-163.0722,98.28,4.5,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,0,0,50.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1737,us600087i2,2020-03-01,2020.0,3.0,AK,"105 km WNW of Nikolski, Alaska",53.1544,-170.3891,153.15,4.7,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,0,0,52.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1738,us600088i8,2020-03-03,2020.0,3.0,AK,"238 km WSW of Adak, Alaska",51.0359,-179.795,10.0,5.0,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,58.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1739,uu60363822,2020-03-18,2020.0,3.0,UT,"6 km NNE of Magna, Utah",40.7605,-112.0693333,9.07,4.59,mw,reviewed,uu,uu,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,1.0,0.0,0.0,132.0,2.0,600.0,6.0,5.7,195323.2,206240.5,206240.5,894.0,15844.8,19778.0,142028.4,0.004334745115532594,0.07682681141676828,0.09589775044183853,0.6886542652873708,1,0,1,1,53.9,192760.6,195323.2,211289.5,217848.8,226322.1,0.013294210538875712,0.08174297779270454,0.15870567346838466,0,1,0
1740,us70008eze,2020-03-24,2020.0,3.0,AK,"117 km SSW of Atka, Alaska",51.3047,-175.1036,19.79,4.8,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,56.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1741,us70008ggn,2020-03-26,2020.0,3.0,TX,"41 km W of Mentone, Texas",31.7168,-104.0419,9.51,5.0,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782738.2,1810670.2,1810670.2,8410.2,97950.3,187447.0,1223897.5,0.004644799478115894,0.054096157323404344,0.10352354614330098,0.6759361809787338,0,0,1,1,53.0,1806736.1,1782738.2,1905512.4,1975164.0,2137536.7,-0.013282460011730623,0.06886832850723676,0.19901884640156375,1,1,1
1742,us70008ik0,2020-03-30,2020.0,3.0,AK,"35 km SE of Unalaska, Alaska",53.6246,-166.2064,86.93,4.8,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,0,0,53.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1743,us70008k8k,2020-04-01,2020.0,4.0,AK,"138 km WSW of Adak, Alaska",51.2288,-178.345,35.0,4.8,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,56.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1744,us700098l9,2020-05-02,2020.0,5.0,AK,"55 km SW of Nelson Lagoon, Alaska",55.6562,-161.846,165.32,4.5,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,0,0,50.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1745,us70009dbw,2020-05-09,2020.0,5.0,AK,"58 km S of False Pass, Alaska",54.3299,-163.4422,67.86,4.9,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,57.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1746,nn00725291,2020-05-15,2020.0,5.0,NV,"31 km SE of Mina, Nevada",38.1811,-117.8711,6.8,5.1,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,54.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1747,nn00725312,2020-05-15,2020.0,5.0,NV,"36 km SE of Mina, Nevada",38.1667,-117.8104,6.3,4.5,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,48.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1748,nn00725454,2020-05-15,2020.0,5.0,NV,"36 km SE of Mina, Nevada",38.1667,-117.8006,7.6,4.8,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,51.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1749,nn00725546,2020-05-15,2020.0,5.0,NV,"34 km SE of Mina, Nevada",38.173,-117.8295,5.8,4.7,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,50.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1750,us70009ggr,2020-05-15,2020.0,5.0,AK,"146 km SSE of Adak, Alaska",50.6415,-175.8798,20.61,4.5,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,53.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1751,nn00726009,2020-05-16,2020.0,5.0,NV,"31 km SSE of Mina, Nevada",38.1313,-117.9756,5.0,4.6,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,49.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1752,nn00726353,2020-05-16,2020.0,5.0,NV,"38 km ESE of Mina, Nevada",38.2118,-117.7347,16.8,4.6,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,49.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1753,us70009ij1,2020-05-16,2020.0,5.0,AK,"90 km SSW of Nikolski, Alaska",52.2272,-169.5159,10.0,4.5,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,53.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1754,nn00727244,2020-05-17,2020.0,5.0,NV,"29 km SSE of Mina, Nevada",38.15,-117.9553,9.6,4.5,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,48.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1755,us70009imm,2020-05-17,2020.0,5.0,AK,"98 km SSW of Nikolski, Alaska",52.1016,-169.3508,10.0,4.8,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,56.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1756,us70009jgf,2020-05-18,2020.0,5.0,AK,"93 km SSE of Atka, Alaska",51.4747,-173.502,28.33,4.5,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,53.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1757,us70009jgt,2020-05-18,2020.0,5.0,CA,"251 km W of Ferndale, California",40.7714,-127.2271,10.0,5.0,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2930654.6,3072927.6,3072927.6,39398.4,126026.9,323770.6,2220932.0,0.01282112862014712,0.04101199780951559,0.10536226105685013,0.7227414013919494,0,0,1,1,53.0,2969609.0,2930654.6,3151112.5,3147211.4,3204016.4,-0.01311768653718382,0.0752247979001005,0.0932767034368362,1,1,1
1758,nn00728819,2020-05-19,2020.0,5.0,NV,"32 km SE of Mina, Nevada",38.1755,-117.8535,8.1,4.6,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,49.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1759,ak0206hgz4pc,2020-05-20,2020.0,5.0,AK,"208 km SE of Perryville, Alaska",54.6173,-156.7715,8.5,4.7,ml,reviewed,ak,ak,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,55.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1760,nn00729332,2020-05-20,2020.0,5.0,NV,"38 km ESE of Mina, Nevada",38.2012,-117.7453,11.7,5.0,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,53.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1761,nn00730721,2020-05-22,2020.0,5.0,NV,"32 km ESE of Mina, Nevada",38.2309,-117.7939,7.2,5.1,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,54.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1762,nn00744961,2020-06-08,2020.0,6.0,NV,"34 km SE of Mina, Nevada",38.2059,-117.7912,5.2,4.8,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,51.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1763,us6000a8fe,2020-06-09,2020.0,6.0,AK,"117 km SE of King Cove, Alaska",54.2147,-161.2227,32.98,4.7,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,55.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1764,us6000ab9k,2020-06-13,2020.0,6.0,AK,"141 km WSW of Adak, Alaska",51.2369,-178.3931,44.7,5.0,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,58.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1765,us6000abg4,2020-06-13,2020.0,6.0,AK,"208 km S of Unalaska, Alaska",52.0284,-166.028,14.47,4.8,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,56.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1766,us6000acg7,2020-06-15,2020.0,6.0,AK,"23 km W of Dutch Harbor, Alaska",53.9186,-166.8977,11.41,4.5,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,53.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1767,us6000ael8,2020-06-19,2020.0,6.0,AK,"185 km WSW of Adak, Alaska",51.1754,-179.0564,33.14,5.1,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,59.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1768,us6000aeln,2020-06-19,2020.0,6.0,AK,"186 km WSW of Adak, Alaska",51.1692,-179.069,33.0,5.2,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,60.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1769,us7000aanf,2020-06-25,2020.0,6.0,ID,"27 km NW of Stanley, Idaho",44.3989,-115.1814,7.54,4.6,mwr,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,82711.6,88056.8,88056.8,3644.6,5179.4,8942.5,58522.9,0.04138919424734944,0.05881885328560656,0.10155376983946725,0.664603982883775,1,0,1,1,54.0,81144.3,82711.6,88955.2,92792.5,95286.5,0.019314973448535545,0.07548638884993146,0.15203308846643027,0,1,0
1770,nn00755218,2020-06-30,2020.0,6.0,NV,"29 km SSE of Mina, Nevada",38.1539,-117.9583,8.3,5.0,ml,reviewed,nn,nn,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165924.8,176178.7,176178.7,303.7,15144.2,7923.6,128619.6,0.0017238179189652324,0.08595931290218398,0.044974789801491326,0.7300519302276609,0,0,1,1,53.0,176029.7,165924.8,182618.3,194463.9,201158.6,-0.05740451753312096,0.10060883002420375,0.21234800343288054,1,1,1
1771,ak0208q8qvl8,2020-07-08,2020.0,7.0,AK,"108 km SSE of Akhiok, Alaska",56.0188,-153.6197,3.3,5.1,mww,reviewed,ak,ak,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,59.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1772,us7000am5m,2020-07-12,2020.0,7.0,AK,"103 km SSW of Nikolski, Alaska",52.0826,-169.471,21.14,4.6,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,54.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1773,us7000antd,2020-07-15,2020.0,7.0,AK,"52 km WNW of Adak, Alaska",51.9791,-177.3768,11.77,5.2,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,1,60.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1774,us6000b29h,2020-07-22,2020.0,7.0,AK,"73 km S of Ivanof Bay, Alaska",55.2459,-159.344,35.64,5.5,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,63.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1775,us7000aswr,2020-07-22,2020.0,7.0,AK,"122 km ESE of Sand Point, Alaska",54.7461,-158.875,24.6,5.6,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,64.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1776,us7000at0f,2020-07-22,2020.0,7.0,AK,"56 km SSW of Sand Point, Alaska",54.8436,-160.6789,42.63,4.9,mwr,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,57.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1777,us6000b2xh,2020-07-23,2020.0,7.0,AK,"54 km S of Sand Point, Alaska",54.854,-160.6578,41.04,4.7,mwr,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,55.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1778,us6000b355,2020-07-24,2020.0,7.0,AK,"58 km S of Sand Point, Alaska",54.818,-160.6718,43.16,5.0,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,58.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1779,us6000b35f,2020-07-24,2020.0,7.0,AK,"59 km ESE of Sand Point, Alaska",55.1906,-159.606,44.17,4.5,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,53.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1780,us6000b389,2020-07-24,2020.0,7.0,AK,"80 km S of Perryville, Alaska",55.1938,-159.2225,42.03,4.5,mwr,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,53.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1781,us6000b3e9,2020-07-24,2020.0,7.0,AK,"55 km SSW of Sand Point, Alaska",54.8552,-160.7155,45.17,5.0,mww,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,58.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1782,ak0209k5qkvs,2020-07-26,2020.0,7.0,AK,"99 km SSE of Perryville, Alaska",55.0514,-158.7229,32.6,4.5,ml,reviewed,ak,ak,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,53.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
1783,us6000b4b1,2020-07-26,2020.0,7.0,AK,"51 km SSE of Sand Point, Alaska",54.9008,-160.2463,38.1,4.7,mb,reviewed,us,us,318,7.8,4.933553459119497,-0.57,25.706603773584902,1,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.8,50901.3,51861.7,51861.7,395.9,2739.9,1275.7,30643.1,0.007633764415744181,0.052830894475113625,0.024598113829666212,0.5908618498815118,1,0,1,0,55.0,52377.5,50901.3,51764.0,50509.1,54183.8,-0.028183857572430856,0.016948486580892767,0.06448754746931806,3,1,3
