edge_id,from,to,road_name,traffic_road_name,traffic_status,traffic_status_label,traffic_speed_kmh,original_congestion,mapped_congestion,traffic_captured_at
OSM19386,O11710393627,O703216498,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19387,O703216498,O9689238410,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19388,O9689238410,O9689238413,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19389,O9689238413,O8039309261,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19390,O8039309261,O5422197666,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19391,O5422197666,O3259313323,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19392,O3259313323,O11710393629,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19393,O11710393629,O9689238266,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19394,O9689238266,O6856865541,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19395,O6856865541,O8900293953,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19396,O8900293953,O703216500,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19397,O703216500,O11710393631,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19398,O11710393631,O9689238257,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19399,O9689238257,O2207734627,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19400,O2207734627,O9689238233,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19401,O9689238233,O703216526,青年路,青年路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19410,O1658109570,O1658109572,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19411,O1658109572,O1658147472,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19412,O1658147472,O10790380546,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19413,O10790380546,O10790380547,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19414,O10790380547,O1658109587,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19415,O1658109587,O1658109574,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19416,O1658109574,O1658109558,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19417,O1658109558,O1658109555,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19418,O1658109555,O1859937421,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19419,O1859937421,O1658109540,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19420,O1658109540,O1658109534,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19421,O1658109534,O1658109524,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19422,O1658109524,O9689238119,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19423,O9689238119,O7095728470,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19424,O7095728470,O1658109523,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19455,O1803810822,O1860132008,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19456,O1860132008,O1803810824,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19457,O1803810824,O1803810825,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19458,O1860131879,O9349946529,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19459,O9349946529,O12876507976,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19460,O12876507976,O733859094,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19461,O733859094,O9333199341,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19462,O9333199341,O266111636,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19463,O266111636,O1861655005,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19464,O1861655005,O9331631964,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19465,O9331631964,O32387951,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19466,O32387951,O32387952,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19467,O32387952,O6095096798,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19468,O6095096798,O10314741767,张自忠路,张自忠路,1,expedite,35,0.08,0.08,2026-06-23T17:30:01
OSM19521,O13800854210,O12899407143,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19522,O12899407143,O9700918147,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19523,O9700918147,O321760930,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19524,O321760930,O9700881747,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19525,O9700881747,O12698721661,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19526,O12698721661,O9700881750,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19527,O9700881750,O9700881751,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19528,O9700881751,O380747713,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19529,O380747713,O4671078359,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19530,O4671078359,O321760332,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19531,O321760761,O9700918312,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19532,O9700918312,O1917454710,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19533,O1917454710,O1917454712,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19534,O1917454712,O321760759,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19535,O321760759,O1555241265,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19536,O1555241265,O7685982321,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19537,O7685982321,O321760758,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19538,O321760758,O321760757,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19539,O321760757,O12899400652,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19540,O12899400652,O2358511228,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19541,O2358511228,O321760756,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19542,O321760756,O2358511204,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19543,O2358511204,O13728873502,安定门外大街,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19544,O32899013,O1860131870,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM19545,O1860131870,O9327723477,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM19546,O9327723477,O1860131873,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM19547,O1860131873,O9327699031,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM19548,O9327699031,O1860131874,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM19549,O1860131874,O1860131875,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM19550,O1860131875,O12876507973,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM19551,O12876507973,O9349946533,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM19552,O9349946533,O1860131879,美术馆后街,美术馆后街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM19563,O1803810825,O1803810828,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19564,O1803810828,O12387444247,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19565,O12387444247,O1803810829,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19566,O1803810829,O10125859977,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19567,O10125859977,O1803810831,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19568,O1803810831,O12876506871,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19569,O12876506871,O1803810836,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19570,O1803810836,O9864155727,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19571,O32451314,O32450490,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19572,O32450490,O32450494,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19573,O32450494,O10125901969,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19574,O10125901969,O340063067,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19575,O340063067,O256834576,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19576,O256834576,O6818813359,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19577,O6818813359,O340063764,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19578,O340063764,O12876507965,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19579,O12876507965,O9349946532,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19580,O9349946532,O332618906,交道口南大街,交道口南大街,1,expedite,25,0.08,0.08,2026-06-23T17:30:01
OSM19734,O64603538,O9385170293,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19735,O9385170293,O5678587495,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19736,O5678587495,O1817905647,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19756,O1877984749,O9331662205,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19757,O9331662205,O1498572973,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19758,O1498572973,O8093495314,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19759,O8093495314,O9911317524,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19760,O9911317524,O12784989533,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19761,O12784989533,O312477920,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19762,O1877984749,O1877984747,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19763,O1877984747,O9331662206,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19764,O9331662206,O1498572971,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19765,O1498572971,O1877984737,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19766,O1877984737,O8093495315,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19767,O8093495315,O9911317525,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19768,O9911317525,O12784989532,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19769,O12784989532,O1365191774,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19877,O586470762,O1360097790,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19878,O1360097790,O1365191890,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19879,O1365191890,O10702250183,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19880,O10702250183,O10702250174,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM19964,O2358511206,O1359329154,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19965,O1359329154,O1892844571,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19966,O1892844571,O1892844567,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19967,O1892844567,O1892844565,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19968,O1892844565,O1892844595,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19969,O1892844595,O1892844604,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19970,O1892844604,O13800834865,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19971,O13800834865,O13800834866,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19972,O13800834866,O1892844569,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19973,O1892844569,O12899400641,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19974,O12899400641,O12899400642,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19975,O12899400642,O12899400643,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19976,O12899400643,O13800834861,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19977,O13800834861,O12899407159,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19978,O12899407159,O12899400644,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19979,O12899400644,O12899407142,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19980,O12899407142,O13800834862,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19981,O13800834862,O12899400645,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19982,O12899400645,O13800834855,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19983,O13800834855,O13800834854,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19984,O13800834854,O12899400646,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19985,O12899400646,O13800834853,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19986,O13800834853,O13800834852,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19987,O13800834852,O13800834850,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19988,O13800834850,O13800834851,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM19989,O13800834851,O4671078357,安定门外大街辅路,安定门外大街,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20333,O31194315,O1803664745,首都机场高速公路,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM20641,O10683091508,O10790027250,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20642,O10790027250,O5240428586,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20643,O5240428586,O2512422278,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20644,O2512422278,O10790027229,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20645,O10790027229,O10683091505,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20646,O10683091505,O10683073404,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20647,O10683073404,O9698363626,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20648,O9698363626,O9698363625,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20649,O9698363625,O1859924783,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20650,O10683073396,O10606298601,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20651,O10606298601,O1807791782,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20652,O1807791782,O1807791784,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20653,O1807791784,O10606298593,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20654,O10606298593,O1807791788,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20655,O1807791788,O1807791791,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20656,O1807791791,O10606298594,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20657,O10606298594,O1807791793,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20658,O1807791793,O10606298582,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20659,O10606298582,O10606298596,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20660,O10606298596,O10606298584,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20661,O10606298584,O5240336449,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20662,O5240336449,O10606298586,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20663,O10606298586,O10606298590,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20664,O10606298590,O8859097758,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20665,O8859097758,O8859097757,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20666,O10683073395,O10606298598,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20667,O10606298598,O1807791766,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20668,O1807791766,O5421843667,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20669,O5421843667,O10606345305,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20670,O10606345305,O1978981360,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20671,O1978981360,O10790027237,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20672,O10790027237,O10683073401,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20673,O10683073401,O10790027232,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20674,O10790027232,O1978982453,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20675,O1978982453,O1859924770,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20676,O1859924770,O10790027253,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20677,O10790027253,O10683091506,星火西路,星火西路,1,expedite,40,0.08,0.08,2026-06-23T17:30:01
OSM20683,O10683091506,O10790027247,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20684,O10790027247,O10696120522,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20685,O10696120522,O1978981346,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20686,O1978981346,O10696118056,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20687,O10696118056,O1859924766,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20688,O1859924766,O1658109514,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20689,O1658109514,O1658109512,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20690,O1658109512,O1859924748,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20691,O1859924748,O1859924746,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20692,O1859924746,O1802398484,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20693,O1802398484,O1802398481,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20694,O1802398481,O1802398476,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20695,O1802398476,O1802398474,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20696,O1802398474,O1807791734,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20697,O1807791734,O2304272768,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20698,O2304272768,O35835749,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20699,O35835749,O12865299864,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM20700,O12865299864,O9385110313,姚家园路,姚家园路,2,congested,20,0.08,0.6,2026-06-23T17:30:01
OSM21167,O76457139,O2047703829,东风南路,东风南路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM21168,O2047703829,O11992258461,东风南路,东风南路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM21169,O11992258461,O11992258463,东风南路,东风南路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM21170,O11992258463,O11992258462,东风南路,东风南路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM21171,O11992258462,O9698363661,东风南路,东风南路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM21172,O9698363661,O9698363665,东风南路,东风南路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM21173,O9698363665,O11992332972,东风南路,东风南路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM21174,O11992332972,O9698363666,东风南路,东风南路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM21175,O9698363666,O2047703831,东风南路,东风南路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM21176,O2047703831,O9698363641,东风南路,东风南路,1,expedite,30,0.08,0.08,2026-06-23T17:30:01
OSM21425,O1351023915,O1617939353,首都机场高速公路,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM21426,O1617939353,O1617939361,首都机场高速公路,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM21553,O269491725,O2482537113,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21554,O2482537113,O269491732,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21555,O269491732,O1803834847,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21556,O1803834847,O6137053218,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21557,O6137053218,O342836428,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21558,O342836428,O342836730,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21559,O342836730,O2433565019,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21560,O2433565019,O266112661,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21561,O1742835294,O1379661232,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21562,O1379661232,O9333243778,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21563,O9333243778,O9333243777,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21564,O9333243777,O3060618557,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21565,O3060618557,O3060618567,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21566,O3060618567,O917109321,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21567,O917109321,O1379661185,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21568,O1379661185,O1379661275,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21569,O1379661275,O1687056692,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21570,O1687056692,O1624163744,地安门西大街,地安门西大街,2,congested,15,0.08,0.6,2026-06-23T17:30:01
OSM21737,O1736505498,O77312803,首都机场高速公路联络线,机场高速,2,congested,41,0.05,0.6,2026-06-23T17:30:01
OSM21916,O343335101,O4973066326,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM21917,O4973066326,O5780507390,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM21918,O5780507390,O343335100,酒仙桥路,酒仙桥路,3,blocked,10,0.08,0.9,2026-06-23T17:30:01
OSM22000,O2273021644,O9990878094,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM22001,O9990878094,O9990878093,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM22002,O9990878093,O13323649502,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM22003,O13323649502,O13323649503,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
OSM22004,O13323649503,O9990878109,中关村东路,中关村东路,2,congested,27,0.08,0.6,2026-06-23T17:30:01
