edge_id,from,to,distance,danger_type,congestion,passable,road_name,instruction,polyline,strategy,variant,path_index,step_index
OSM30193,O4333951998,O12953854927,0.1104,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4847977,40.0087982;116.4840323,40.0095996",osm,osm_primary,435480703,30192
OSM30194,O12953854927,O4333952000,0.0669,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4840323,40.0095996;116.4834871,40.0100325",osm,osm_primary,435480703,30193
OSM30195,O4333952000,O4333952001,0.047,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4834871,40.0100325;116.4830823,40.0103193",osm,osm_primary,435480703,30194
OSM30196,O4333952001,O13049521211,0.0346,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4830823,40.0103193;116.4827516,40.0105004",osm,osm_primary,435480703,30195
OSM30197,O13049521211,O4333952002,0.0257,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4827516,40.0105004;116.4825065,40.0106346",osm,osm_primary,435480703,30196
OSM30198,O4333952002,O4333952003,0.0443,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4825065,40.0106346;116.4820801,40.0108624",osm,osm_primary,435480703,30197
OSM30199,O4333952003,O4333952004,0.0554,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4820801,40.0108624;116.4814998,40.0110884",osm,osm_primary,435480703,30198
OSM30200,O4333952004,O4333952005,0.0449,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4814998,40.0110884;116.4810160,40.0112480",osm,osm_primary,435480703,30199
OSM30201,O4333952005,O4333952006,0.0422,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4810160,40.0112480;116.4805483,40.0113746",osm,osm_primary,435480703,30200
OSM30202,O4333952006,O4333952008,0.0261,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4805483,40.0113746;116.4802475,40.0114184",osm,osm_primary,435480703,30201
OSM30203,O4333952008,O4333952009,0.0485,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4802475,40.0114184;116.4796930,40.0115187",osm,osm_primary,435480703,30202
OSM30204,O4333952009,O4333952010,0.0556,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4796930,40.0115187;116.4790435,40.0115718",osm,osm_primary,435480703,30203
OSM30205,O4333952010,O13049516388,0.0471,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4790435,40.0115718;116.4784915,40.0115924",osm,osm_primary,435480703,30204
OSM30206,O13049516388,O410835096,0.0164,normal,0.08,true,望京北路,OSM primary way 435480703,"116.4784915,40.0115924;116.4782995,40.0115996",osm,osm_primary,435480703,30205
OSM30207,O4338071484,O4338071483,0.0518,normal,0.05,true,service,OSM service way 435912958,"116.5002384,39.9921897;116.5007057,39.9918913",osm,osm_service,435912958,30206
OSM30208,O4338071483,O10316546628,0.0129,normal,0.05,true,service,OSM service way 435912958,"116.5007057,39.9918913;116.5007347,39.9917770",osm,osm_service,435912958,30207
OSM30209,O10316546628,O4338071470,0.0352,normal,0.05,true,service,OSM service way 435912958,"116.5007347,39.9917770;116.5010573,39.9915788",osm,osm_service,435912958,30208
OSM30210,O4338071470,O10316546624,0.0395,normal,0.05,true,service,OSM service way 435912958,"116.5010573,39.9915788;116.5013436,39.9918579",osm,osm_service,435912958,30209
OSM30211,O10316546629,O4338071487,0.0373,normal,0.05,true,service,OSM service way 435912960,"116.4991904,39.9903942;116.4994790,39.9906465",osm,osm_service,435912960,30210
OSM30212,O4338071487,O10316546631,0.0151,normal,0.05,true,service,OSM service way 435912960,"116.4994790,39.9906465;116.4994434,39.9907799",osm,osm_service,435912960,30211
OSM30213,O10316546631,O10316546630,0.0185,normal,0.05,true,service,OSM service way 435912960,"116.4994434,39.9907799;116.4993446,39.9909282",osm,osm_service,435912960,30212
OSM30214,O10316546630,O4338071475,0.0296,normal,0.05,true,service,OSM service way 435912960,"116.4993446,39.9909282;116.4990986,39.9911161",osm,osm_service,435912960,30213
OSM30215,O1345553576,O4339454847,0.0433,normal,0.05,true,residential,OSM residential way 436059513,"116.4590679,40.0003258;116.4585592,40.0003210",osm,osm_residential,436059513,30214
OSM30216,O4339454847,O4339454848,0.0315,normal,0.05,true,residential,OSM residential way 436059513,"116.4585592,40.0003210;116.4582870,40.0001292",osm,osm_residential,436059513,30215
OSM30217,O4339454848,O4339454852,0.0115,normal,0.05,true,residential,OSM residential way 436059513,"116.4582870,40.0001292;116.4582870,40.0000261",osm,osm_residential,436059513,30216
OSM30218,O4339454852,O4339454849,0.0573,normal,0.05,true,residential,OSM residential way 436059513,"116.4582870,40.0000261;116.4582869,39.9995104",osm,osm_residential,436059513,30217
OSM30219,O4339454849,O4339454850,0.061,normal,0.05,true,residential,OSM residential way 436059513,"116.4582869,39.9995104;116.4590024,39.9995019",osm,osm_residential,436059513,30218
OSM30220,O1345554149,O4339471041,0.0565,normal,0.05,true,residential,OSM residential way 436061068,"116.4590133,39.9988581;116.4583501,39.9988552",osm,osm_residential,436061068,30219
OSM30221,O4339471041,O4339471042,0.0128,normal,0.05,true,residential,OSM residential way 436061068,"116.4583501,39.9988552;116.4582558,39.9987661",osm,osm_residential,436061068,30220
OSM30222,O4339471042,O4339471045,0.0316,normal,0.05,true,residential,OSM residential way 436061068,"116.4582558,39.9987661;116.4582456,39.9984821",osm,osm_residential,436061068,30221
OSM30223,O4339471045,O4339471047,0.0428,normal,0.05,true,residential,OSM residential way 436061068,"116.4582456,39.9984821;116.4582319,39.9980976",osm,osm_residential,436061068,30222
OSM30224,O4339471047,O4339471043,0.0385,normal,0.05,true,residential,OSM residential way 436061068,"116.4582319,39.9980976;116.4582194,39.9977516",osm,osm_residential,436061068,30223
OSM30225,O4339471043,O4339471044,0.0181,normal,0.05,true,residential,OSM residential way 436061068,"116.4582194,39.9977516;116.4583863,39.9976508",osm,osm_residential,436061068,30224
OSM30226,O4339471044,O740237171,0.0541,normal,0.05,true,residential,OSM residential way 436061068,"116.4583863,39.9976508;116.4590216,39.9976521",osm,osm_residential,436061068,30225
OSM30227,O4339471045,O4339471046,0.0663,normal,0.05,true,residential,OSM residential way 436061069,"116.4582456,39.9984821;116.4590240,39.9984852",osm,osm_residential,436061069,30226
OSM30228,O4339471047,O4339471048,0.0676,normal,0.05,true,residential,OSM residential way 436061070,"116.4582319,39.9980976;116.4590253,39.9980827",osm,osm_residential,436061070,30227
OSM30229,O4354045722,O10202164181,0.0336,normal,0.05,true,residential,OSM residential way 437592494,"116.3729008,40.0135561;116.3728999,40.0132542",osm,osm_residential,437592494,30228
OSM30230,O10202164181,O4354045723,0.2004,normal,0.05,true,residential,OSM residential way 437592494,"116.3728999,40.0132542;116.3728898,40.0114521",osm,osm_residential,437592494,30229
OSM30231,O4354045724,O4354045725,0.1142,normal,0.05,true,residential,OSM residential way 437592495,"116.3717082,40.0145446;116.3717456,40.0135184",osm,osm_residential,437592495,30230
OSM30232,O4354045741,O4354045742,0.0037,normal,0.05,true,residential,OSM residential way 437592496,"116.3664289,40.0172504;116.3664029,40.0172774",osm,osm_residential,437592496,30231
OSM30233,O4354045742,O4354045743,0.0037,normal,0.05,true,residential,OSM residential way 437592496,"116.3664029,40.0172774;116.3663666,40.0172961",osm,osm_residential,437592496,30232
OSM30234,O4354045743,O4354045744,0.0037,normal,0.05,true,residential,OSM residential way 437592496,"116.3663666,40.0172961;116.3663243,40.0173047",osm,osm_residential,437592496,30233
OSM30235,O4354045744,O4354045745,0.0037,normal,0.05,true,residential,OSM residential way 437592496,"116.3663243,40.0173047;116.3662807,40.0173021",osm,osm_residential,437592496,30234
OSM30236,O4354045745,O4354045727,0.0037,normal,0.05,true,residential,OSM residential way 437592496,"116.3662807,40.0173021;116.3662405,40.0172885",osm,osm_residential,437592496,30235
OSM30237,O4354045727,O4354045728,0.0026,normal,0.05,true,residential,OSM residential way 437592496,"116.3662405,40.0172885;116.3662175,40.0172730",osm,osm_residential,437592496,30236
OSM30238,O4354045728,O4354045729,0.0045,normal,0.05,true,residential,OSM residential way 437592496,"116.3662175,40.0172730;116.3661893,40.0172386",osm,osm_residential,437592496,30237
OSM30239,O4354045729,O4354045730,0.0036,normal,0.05,true,residential,OSM residential way 437592496,"116.3661893,40.0172386;116.3661818,40.0172070",osm,osm_residential,437592496,30238
OSM30240,O4354045730,O4354045736,0.0036,normal,0.05,true,residential,OSM residential way 437592496,"116.3661818,40.0172070;116.3661878,40.0171751",osm,osm_residential,437592496,30239
OSM30241,O4354045736,O4354045737,0.0036,normal,0.05,true,residential,OSM residential way 437592496,"116.3661878,40.0171751;116.3662067,40.0171464",osm,osm_residential,437592496,30240
OSM30242,O4354045737,O4354045738,0.0036,normal,0.05,true,residential,OSM residential way 437592496,"116.3662067,40.0171464;116.3662366,40.0171238",osm,osm_residential,437592496,30241
OSM30243,O4354045738,O4354045739,0.0036,normal,0.05,true,residential,OSM residential way 437592496,"116.3662366,40.0171238;116.3662743,40.0171097",osm,osm_residential,437592496,30242
OSM30244,O4354045739,O4354045740,0.0036,normal,0.05,true,residential,OSM residential way 437592496,"116.3662743,40.0171097;116.3663160,40.0171056",osm,osm_residential,437592496,30243
OSM30245,O4354045740,O4354045735,0.0036,normal,0.05,true,residential,OSM residential way 437592496,"116.3663160,40.0171056;116.3663573,40.0171116",osm,osm_residential,437592496,30244
OSM30246,O4354045735,O4354045731,0.0037,normal,0.05,true,residential,OSM residential way 437592496,"116.3663573,40.0171116;116.3663953,40.0171284",osm,osm_residential,437592496,30245
OSM30247,O4354045731,O4354045732,0.0037,normal,0.05,true,residential,OSM residential way 437592496,"116.3663953,40.0171284;116.3664240,40.0171538",osm,osm_residential,437592496,30246
OSM30248,O4354045732,O4354045733,0.0037,normal,0.05,true,residential,OSM residential way 437592496,"116.3664240,40.0171538;116.3664400,40.0171849",osm,osm_residential,437592496,30247
OSM30249,O4354045733,O4354045734,0.0037,normal,0.05,true,residential,OSM residential way 437592496,"116.3664400,40.0171849;116.3664417,40.0172184",osm,osm_residential,437592496,30248
OSM30250,O4354045734,O4354045741,0.0037,normal,0.05,true,residential,OSM residential way 437592496,"116.3664417,40.0172184;116.3664289,40.0172504",osm,osm_residential,437592496,30249
OSM30251,O4354045746,O4354045748,0.0257,normal,0.05,true,residential,OSM residential way 437592497,"116.3662138,40.0176310;116.3662346,40.0174003",osm,osm_residential,437592497,30250
OSM30252,O4354045748,O4354045728,0.0142,normal,0.05,true,residential,OSM residential way 437592497,"116.3662346,40.0174003;116.3662175,40.0172730",osm,osm_residential,437592497,30251
OSM30253,O4354045742,O4354045749,0.0138,normal,0.05,true,residential,OSM residential way 437592498,"116.3664029,40.0172774;116.3663989,40.0174016",osm,osm_residential,437592498,30252
OSM30254,O4354045749,O4354045747,0.0261,normal,0.05,true,residential,OSM residential way 437592498,"116.3663989,40.0174016;116.3664074,40.0176361",osm,osm_residential,437592498,30253
OSM30255,O4354045750,O5153490831,0.0042,normal,0.05,true,residential,OSM residential way 437592499,"116.3637709,40.0161121;116.3638128,40.0161314",osm,osm_residential,437592499,30254
OSM30256,O5153490831,O4354045751,0.175,normal,0.05,true,residential,OSM residential way 437592499,"116.3638128,40.0161314;116.3655719,40.0169447",osm,osm_residential,437592499,30255
OSM30257,O4354045751,O4354045752,0.0202,normal,0.05,true,residential,OSM residential way 437592499,"116.3655719,40.0169447;116.3658030,40.0169040",osm,osm_residential,437592499,30256
OSM30258,O4354045752,O4354045753,0.032,normal,0.05,true,residential,OSM residential way 437592499,"116.3658030,40.0169040;116.3661443,40.0170247",osm,osm_residential,437592499,30257
OSM30259,O4354045753,O4354045756,0.0051,normal,0.05,true,residential,OSM residential way 437592499,"116.3661443,40.0170247;116.3661793,40.0170623",osm,osm_residential,437592499,30258
OSM30260,O4354045756,O4354045738,0.0084,normal,0.05,true,residential,OSM residential way 437592499,"116.3661793,40.0170623;116.3662366,40.0171238",osm,osm_residential,437592499,30259
OSM30261,O4354045752,O4354051012,0.0259,normal,0.05,true,residential,OSM residential way 437593337,"116.3658030,40.0169040;116.3660958,40.0168409",osm,osm_residential,437593337,30260
OSM30262,O5132703464,O4354064585,0.2916,normal,0.05,true,service,OSM service way 437595847,"116.3603867,40.0148671;116.3638069,40.0149997",osm,osm_service,437595847,30261
OSM30263,O4354064585,O4354045750,0.1237,normal,0.05,true,service,OSM service way 437595847,"116.3638069,40.0149997;116.3637709,40.0161121",osm,osm_service,437595847,30262
OSM30264,O4354045750,O5132703467,0.0515,normal,0.05,true,service,OSM service way 437595847,"116.3637709,40.0161121;116.3637617,40.0165749",osm,osm_service,437595847,30263
OSM30265,O5132703467,O5132703468,0.0064,normal,0.05,true,service,OSM service way 437595847,"116.3637617,40.0165749;116.3637272,40.0166262",osm,osm_service,437595847,30264
OSM30266,O5132703468,O12806106918,0.1049,normal,0.05,true,service,OSM service way 437595847,"116.3637272,40.0166262;116.3636836,40.0175686",osm,osm_service,437595847,30265
OSM30267,O12806106918,O4354064586,0.0078,normal,0.05,true,service,OSM service way 437595847,"116.3636836,40.0175686;116.3636803,40.0176389",osm,osm_service,437595847,30266
OSM30268,O4354066748,O4354066749,0.0555,normal,0.05,true,service,OSM service way 437596235,"116.3597569,40.0167444;116.3592149,40.0164665",osm,osm_service,437596235,30267
OSM30269,O4355306926,O6968380279,0.0136,normal,0.05,true,residential,OSM residential way 437731458,"116.3514302,39.9911857;116.3515194,39.9910840",osm,osm_residential,437731458,30268
OSM30270,O6968380279,O9620074831,0.037,normal,0.05,true,residential,OSM residential way 437731458,"116.3515194,39.9910840;116.3517616,39.9908075",osm,osm_residential,437731458,30269
OSM30271,O9620074831,O5920057548,0.015,normal,0.05,true,residential,OSM residential way 437731458,"116.3517616,39.9908075;116.3518600,39.9906952",osm,osm_residential,437731458,30270
OSM30272,O5920057548,O9950902572,0.0606,normal,0.05,true,residential,OSM residential way 437731458,"116.3518600,39.9906952;116.3522979,39.9902659",osm,osm_residential,437731458,30271
OSM30273,O9950902572,O13583970484,0.0184,normal,0.05,true,residential,OSM residential way 437731458,"116.3522979,39.9902659;116.3523040,39.9901006",osm,osm_residential,437731458,30272
OSM30274,O13583970484,O5920072703,0.0155,normal,0.05,true,residential,OSM residential way 437731458,"116.3523040,39.9901006;116.3523093,39.9899615",osm,osm_residential,437731458,30273
OSM30275,O5920072703,O5920057550,0.0583,normal,0.05,true,residential,OSM residential way 437731458,"116.3523093,39.9899615;116.3519237,39.9895287",osm,osm_residential,437731458,30274
OSM30276,O5920057550,O5920057547,0.0416,normal,0.05,true,residential,OSM residential way 437731458,"116.3519237,39.9895287;116.3517042,39.9891949",osm,osm_residential,437731458,30275
OSM30277,O4355306928,O4355306930,0.042,normal,0.05,true,residential,OSM residential way 437731460,"116.3515512,39.9911904;116.3515255,39.9915678",osm,osm_residential,437731460,30276
OSM30278,O4355306930,O4355306929,0.0068,normal,0.05,true,residential,OSM residential way 437731460,"116.3515255,39.9915678;116.3515221,39.9916291",osm,osm_residential,437731460,30277
OSM30279,O4355306930,O4355306931,0.0559,normal,0.05,true,residential,OSM residential way 437731461,"116.3515255,39.9915678;116.3508698,39.9915458",osm,osm_residential,437731461,30278
OSM30280,O4355306931,O4355306934,0.105,normal,0.05,true,residential,OSM residential way 437731461,"116.3508698,39.9915458;116.3508316,39.9924896",osm,osm_residential,437731461,30279
OSM30281,O4355306933,O5263985939,0.0288,normal,0.05,true,residential,OSM residential way 437731462,"116.3483054,39.9924266;116.3486434,39.9924374",osm,osm_residential,437731462,30280
OSM30282,O5263985939,O13565822307,0.015,normal,0.05,true,residential,OSM residential way 437731462,"116.3486434,39.9924374;116.3488194,39.9924418",osm,osm_residential,437731462,30281
OSM30283,O13565822307,O4355306935,0.0327,normal,0.05,true,residential,OSM residential way 437731462,"116.3488194,39.9924418;116.3492030,39.9924515",osm,osm_residential,437731462,30282
OSM30284,O4355306935,O13565822305,0.0282,normal,0.05,true,residential,OSM residential way 437731462,"116.3492030,39.9924515;116.3495340,39.9924578",osm,osm_residential,437731462,30283
OSM30285,O13565822305,O4355306939,0.059,normal,0.05,true,residential,OSM residential way 437731462,"116.3495340,39.9924578;116.3502267,39.9924716",osm,osm_residential,437731462,30284
OSM30286,O4355306939,O6085590187,0.036,normal,0.05,true,residential,OSM residential way 437731462,"116.3502267,39.9924716;116.3506487,39.9924832",osm,osm_residential,437731462,30285
OSM30287,O6085590187,O4355306934,0.0156,normal,0.05,true,residential,OSM residential way 437731462,"116.3506487,39.9924832;116.3508316,39.9924896",osm,osm_residential,437731462,30286
OSM30288,O4355306935,O4355306937,0.0478,normal,0.05,true,residential,OSM residential way 437731463,"116.3492030,39.9924515;116.3492259,39.9920221",osm,osm_residential,437731463,30287
OSM30289,O4355306937,O9070331845,0.0217,normal,0.05,true,residential,OSM residential way 437731463,"116.3492259,39.9920221;116.3492305,39.9918268",osm,osm_residential,437731463,30288
OSM30290,O9070331845,O4355306936,0.0789,normal,0.05,true,residential,OSM residential way 437731463,"116.3492305,39.9918268;116.3492473,39.9911172",osm,osm_residential,437731463,30289
OSM30291,O4355306937,O4355306938,0.0872,normal,0.05,true,service,OSM service way 437731464,"116.3492259,39.9920221;116.3502492,39.9920384",osm,osm_service,437731464,30290
OSM30292,O4355306939,O4355306938,0.0482,normal,0.05,true,residential,OSM residential way 437731465,"116.3502267,39.9924716;116.3502492,39.9920384",osm,osm_residential,437731465,30291
OSM30293,O4355306938,O5920072702,0.0571,normal,0.05,true,residential,OSM residential way 437731465,"116.3502492,39.9920384;116.3502758,39.9915252",osm,osm_residential,437731465,30292
OSM30294,O5920072702,O5920072701,0.0041,normal,0.05,true,residential,OSM residential way 437731465,"116.3502758,39.9915252;116.3502777,39.9914880",osm,osm_residential,437731465,30293
OSM30295,O5920072701,O4355306940,0.0371,normal,0.05,true,residential,OSM residential way 437731465,"116.3502777,39.9914880;116.3502950,39.9911542",osm,osm_residential,437731465,30294
OSM30296,O4357248087,O13565815488,0.0032,normal,0.05,true,residential,OSM residential way 437945148,"116.3420316,39.9906301;116.3419938,39.9906288",osm,osm_residential,437945148,30295
OSM30297,O13565815488,O13529209328,0.0046,normal,0.05,true,residential,OSM residential way 437945148,"116.3419938,39.9906288;116.3419400,39.9906271",osm,osm_residential,437945148,30296
OSM30298,O13529209328,O13529209324,0.0325,normal,0.05,true,residential,OSM residential way 437945148,"116.3419400,39.9906271;116.3415588,39.9906146",osm,osm_residential,437945148,30297
OSM30299,O13529209324,O4357248086,0.027,normal,0.05,true,residential,OSM residential way 437945148,"116.3415588,39.9906146;116.3412419,39.9906042",osm,osm_residential,437945148,30298
OSM30300,O4357248086,O13529209327,0.0467,normal,0.05,true,residential,OSM residential way 437945148,"116.3412419,39.9906042;116.3412661,39.9901850",osm,osm_residential,437945148,30299
OSM30301,O13529209327,O4357248085,0.0411,normal,0.05,true,residential,OSM residential way 437945148,"116.3412661,39.9901850;116.3412922,39.9898158",osm,osm_residential,437945148,30300
OSM30302,O4357248085,O4357248084,0.0425,normal,0.05,true,residential,OSM residential way 437945148,"116.3412922,39.9898158;116.3407939,39.9898018",osm,osm_residential,437945148,30301
OSM30303,O4357248084,O4357248083,0.0492,normal,0.05,true,residential,OSM residential way 437945148,"116.3407939,39.9898018;116.3407666,39.9902437",osm,osm_residential,437945148,30302
OSM30304,O4357248083,O13529209351,0.0121,normal,0.05,true,residential,OSM residential way 437945148,"116.3407666,39.9902437;116.3407604,39.9903522",osm,osm_residential,437945148,30303
OSM30305,O13529209351,O8250970723,0.0285,normal,0.05,true,residential,OSM residential way 437945148,"116.3407604,39.9903522;116.3407455,39.9906086",osm,osm_residential,437945148,30304
OSM30306,O8250970723,O8093518682,0.0349,normal,0.05,true,residential,OSM residential way 437945148,"116.3407455,39.9906086;116.3407203,39.9909215",osm,osm_residential,437945148,30305
OSM30307,O8093518682,O4357248082,0.0078,normal,0.05,true,residential,OSM residential way 437945148,"116.3407203,39.9909215;116.3407143,39.9909918",osm,osm_residential,437945148,30306
OSM30308,O4357248082,O13565815489,0.1258,normal,0.05,true,residential,OSM residential way 437945148,"116.3407143,39.9909918;116.3421908,39.9910248",osm,osm_residential,437945148,30307
OSM30309,O13565815489,O4357248081,0.0019,normal,0.05,true,residential,OSM residential way 437945148,"116.3421908,39.9910248;116.3422130,39.9910254",osm,osm_residential,437945148,30308
OSM30310,O4357248087,O13529222743,0.0268,normal,0.05,true,living_street,OSM living_street way 437945149,"116.3420316,39.9906301;116.3420473,39.9903891",osm,osm_living_street,437945149,30309
OSM30311,O13529222743,O13529222745,0.035,normal,0.05,true,living_street,OSM living_street way 437945149,"116.3420473,39.9903891;116.3420679,39.9900745",osm,osm_living_street,437945149,30310
OSM30312,O4367206601,O10202140870,0.068,normal,0.05,true,residential,OSM residential way 439093624,"116.3697446,40.0148505;116.3704552,40.0151286",osm,osm_residential,439093624,30311
OSM30313,O10202140870,O4367206602,0.0086,normal,0.05,true,residential,OSM residential way 439093624,"116.3704552,40.0151286;116.3705426,40.0151671",osm,osm_residential,439093624,30312
OSM30314,O4367206602,O4367206614,0.0308,normal,0.05,true,residential,OSM residential way 439093624,"116.3705426,40.0151671;116.3707032,40.0149185",osm,osm_residential,439093624,30313
OSM30315,O4367206614,O4367206603,0.0517,normal,0.05,true,residential,OSM residential way 439093624,"116.3707032,40.0149185;116.3709724,40.0145020",osm,osm_residential,439093624,30314
OSM30316,O4367206604,O4367206613,0.066,normal,0.05,true,residential,OSM residential way 439093625,"116.3712896,40.0158295;116.3716184,40.0152919",osm,osm_residential,439093625,30315
OSM30317,O4367206613,O4367206605,0.0419,normal,0.05,true,residential,OSM residential way 439093625,"116.3716184,40.0152919;116.3718268,40.0149510",osm,osm_residential,439093625,30316
OSM30318,O4367206606,O4367206607,0.2224,normal,0.05,true,residential,OSM residential way 439093626,"116.3744542,40.0147985;116.3718429,40.0147703",osm,osm_residential,439093626,30317
OSM30319,O4367206607,O4367206605,0.0201,normal,0.05,true,residential,OSM residential way 439093626,"116.3718429,40.0147703;116.3718268,40.0149510",osm,osm_residential,439093626,30318
OSM30320,O4367206609,O4367206610,0.0864,normal,0.05,true,residential,OSM residential way 439093627,"116.3722944,40.0158556;116.3726811,40.0151371",osm,osm_residential,439093627,30319
OSM30321,O4367206611,O4367206612,0.0858,normal,0.05,true,residential,OSM residential way 439093628,"116.3732239,40.0158815;116.3736053,40.0151672",osm,osm_residential,439093628,30320
OSM30322,O4367206613,O4367206614,0.0883,normal,0.05,true,residential,OSM residential way 439093629,"116.3716184,40.0152919;116.3707032,40.0149185",osm,osm_residential,439093629,30321
OSM30323,O4367211521,O10703910733,0.0147,normal,0.05,true,residential,OSM residential way 439093786,"116.3722771,40.0176624;116.3722793,40.0175302",osm,osm_residential,439093786,30322
OSM30324,O10703910733,O8889314232,0.008,normal,0.05,true,residential,OSM residential way 439093786,"116.3722793,40.0175302;116.3722807,40.0174585",osm,osm_residential,439093786,30323
OSM30325,O8889314232,O4367211522,0.0713,normal,0.05,true,residential,OSM residential way 439093786,"116.3722807,40.0174585;116.3722932,40.0168170",osm,osm_residential,439093786,30324
OSM30326,O4367211522,O8889314233,0.0294,normal,0.05,true,residential,OSM residential way 439093786,"116.3722932,40.0168170;116.3719986,40.0166797",osm,osm_residential,439093786,30325
OSM30327,O8889314233,O8889314234,0.013,normal,0.05,true,residential,OSM residential way 439093786,"116.3719986,40.0166797;116.3719727,40.0165649",osm,osm_residential,439093786,30326
OSM30328,O8889314234,O8889314235,0.0151,normal,0.05,true,residential,OSM residential way 439093786,"116.3719727,40.0165649;116.3720101,40.0164325",osm,osm_residential,439093786,30327
OSM30329,O8889314235,O8889314236,0.0099,normal,0.05,true,residential,OSM residential way 439093786,"116.3720101,40.0164325;116.3721054,40.0163819",osm,osm_residential,439093786,30328
OSM30330,O8889314236,O8889314237,0.0134,normal,0.05,true,residential,OSM residential way 439093786,"116.3721054,40.0163819;116.3722555,40.0163468",osm,osm_residential,439093786,30329
OSM30331,O8889314237,O8889314238,0.1881,normal,0.05,true,residential,OSM residential way 439093786,"116.3722555,40.0163468;116.3744642,40.0163563",osm,osm_residential,439093786,30330
OSM30332,O4367211523,O10202140848,0.1777,normal,0.05,true,residential,OSM residential way 439093787,"116.3695743,40.0176517;116.3696010,40.0160539",osm,osm_residential,439093787,30331
OSM30333,O10202140848,O8889314223,0.0071,normal,0.05,true,residential,OSM residential way 439093787,"116.3696010,40.0160539;116.3695496,40.0160039",osm,osm_residential,439093787,30332
OSM30334,O8889314223,O8889314224,0.0504,normal,0.05,true,residential,OSM residential way 439093787,"116.3695496,40.0160039;116.3689576,40.0159977",osm,osm_residential,439093787,30333
OSM30335,O4367211525,O4367211526,0.1286,normal,0.05,true,residential,OSM residential way 439093788,"116.3697139,40.0176523;116.3697112,40.0164959",osm,osm_residential,439093788,30334
OSM30336,O4367211526,O8889314225,0.0496,normal,0.05,true,residential,OSM residential way 439093788,"116.3697112,40.0164959;116.3697324,40.0160502",osm,osm_residential,439093788,30335
OSM30337,O8889314225,O8889314226,0.0036,normal,0.05,true,residential,OSM residential way 439093788,"116.3697324,40.0160502;116.3697724,40.0160408",osm,osm_residential,439093788,30336
OSM30338,O8889314226,O8889314227,0.0037,normal,0.05,true,residential,OSM residential way 439093788,"116.3697724,40.0160408;116.3698123,40.0160269",osm,osm_residential,439093788,30337
OSM30339,O8889314227,O8889314228,0.2199,normal,0.05,true,residential,OSM residential way 439093788,"116.3698123,40.0160269;116.3723948,40.0160352",osm,osm_residential,439093788,30338
OSM30340,O8889314228,O8889314229,0.1766,normal,0.05,true,residential,OSM residential way 439093788,"116.3723948,40.0160352;116.3744680,40.0160308",osm,osm_residential,439093788,30339
OSM30341,O8889314229,O8889314238,0.0362,normal,0.05,true,residential,OSM residential way 439093788,"116.3744680,40.0160308;116.3744642,40.0163563",osm,osm_residential,439093788,30340
OSM30342,O8889314238,O8889314230,0.0825,normal,0.05,true,residential,OSM residential way 439093788,"116.3744642,40.0163563;116.3744558,40.0170980",osm,osm_residential,439093788,30341
OSM30343,O8889314230,O8889314231,0.0397,normal,0.05,true,residential,OSM residential way 439093788,"116.3744558,40.0170980;116.3743455,40.0174448",osm,osm_residential,439093788,30342
OSM30344,O8889314231,O8889314232,0.1758,normal,0.05,true,residential,OSM residential way 439093788,"116.3743455,40.0174448;116.3722807,40.0174585",osm,osm_residential,439093788,30343
OSM30345,O4371591197,O4371591198,0.0335,normal,0.05,true,service,OSM service way 439527392,"116.3535508,39.9598546;116.3531684,39.9597866",osm,osm_service,439527392,30344
OSM30346,O4371591198,O4371591199,0.0675,normal,0.05,true,service,OSM service way 439527392,"116.3531684,39.9597866;116.3523769,39.9597739",osm,osm_service,439527392,30345
OSM30347,O4371591199,O4371591200,0.0766,normal,0.05,true,service,OSM service way 439527392,"116.3523769,39.9597739;116.3523797,39.9590848",osm,osm_service,439527392,30346
OSM30348,O4374363565,O9627867207,0.0404,normal,0.05,true,residential,OSM residential way 439754594,"116.4245190,40.0173350;116.4245134,40.0169715",osm,osm_residential,439754594,30347
OSM30349,O9627867207,O1813979433,0.1999,normal,0.05,true,residential,OSM residential way 439754594,"116.4245134,40.0169715;116.4244859,40.0151739",osm,osm_residential,439754594,30348
OSM30350,O1813979430,O9627867226,0.0579,normal,0.05,true,residential,OSM residential way 439754595,"116.4285611,40.0151088;116.4285563,40.0156296",osm,osm_residential,439754595,30349
OSM30351,O9627867226,O9627867230,0.0132,normal,0.05,true,residential,OSM residential way 439754595,"116.4285563,40.0156296;116.4285552,40.0157486",osm,osm_residential,439754595,30350
OSM30352,O9627867230,O9627867231,0.0548,normal,0.05,true,residential,OSM residential way 439754595,"116.4285552,40.0157486;116.4285507,40.0162414",osm,osm_residential,439754595,30351
